qseqid,group6759,group4419,group6758,group6757,group6756,group6755,group6754,group6753,group6752,group6751,group6750,group5676,group5675,group5674,group6747,group6746,group6704,group6703,group6702,group6701,group6700,group6699,group6698,group6696,group2570,group6694,group6693,group6692,group6691,group6690,group6688,group6687,group6686,group6685,group6684,group6683,group6673,group6672,group6676,group7196,group6901,group4928,group4927,group4926,group4925,group6903,group6932,group4930,group4931,group4932,group4933,group4935,group4936,group7008,group6864,group9364,group6863,group6860,group6859,group6766,group6765,group6764
group6700,0.0104119686523,0.00530774103671,0.0144127556501,0.0660763565728,0.0424087963546,0.0285214419483,0.0321995235343,0.00943387808895,0.03017404504,0.00216902590892,0.00291824430767,0.00205012472509,0.00474658217418,0.00210272103829,0.0130006741192,0.0579952523418,0.0186154153676,0.0326595147152,0.032952973644,0.0175919279253,1.0,0.0245803723956,0.0152492657475,0.0480681410009,0.035986843647,0.0218544845206,0.025616078882,0.0310274936228,0.013335372736,0.0278050310011,0.0334004347316,0.00907414209435,0.0218616388993,0.0234763762431,0.0276955030566,0.140391952449,0.0219210390087,0.0137170022966,0.0227303375615,0.615309984982,0.00391146341529,0.0105670383352,0.00519083642958,0.00802880149552,0.00188693833921,0.0222425849767,0.0282439654992,0.10014272323,0.0568510286142,0.191237115125,0.170478252178,0.185486747822,0.185242829021,0.191487688183,0.0110371415491,0.00757713127619,0.0135344191167,0.00593509169926,0.012406977765,0.140367964555,0.0387339575345,0.0262385722581
group6699,0.190182805409,0.00773346736587,0.220711507083,0.348795451779,0.350985290443,0.420272917466,0.215116417596,0.155480633143,0.430618079715,0.381259140154,0.732119262355,0.202632117869,0.083230441495,0.093119249037,0.038179672603,0.0183381201549,0.335147465432,0.834290397235,0.707394232467,0.856636234174,0.0245803723956,1.0,0.949173586564,0.737240625089,0.691267372161,0.752801475734,0.766578087794,0.566973036825,0.538585690568,0.407819047817,0.804622708352,0.788819450257,0.698336021267,0.268228983989,0.310536911381,0.0454186761042,0.43793577522,0.143592424282,0.931706047113,0.154094951422,0.470886404626,0.515597078713,0.733393680759,0.6345632522,0.868654211805,0.835196040459,0.680253805388,0.284414424426,0.318672099406,0.311131523611,0.22241478635,0.242029615329,0.246799912454,0.128490288455,0.612032755309,0.131939473673,0.786785854175,0.115348201032,0.0703405825701,0.0197865226148,0.445587862478,0.791667682701
group6698,0.209265446335,0.00806813181684,0.229369622992,0.3695923061,0.373625629058,0.444183399546,0.240303798563,0.164847539995,0.456322035182,0.399156192283,0.776454324754,0.213019921319,0.0824356615242,0.0960622249598,0.031046519595,0.0179576784084,0.312046401314,0.818392944945,0.683730650387,0.839982817379,0.0152492657475,0.949173586564,1.0,0.731690297511,0.661929141467,0.742528624282,0.761181125558,0.475404831729,0.52156047654,0.339605325959,0.845459145532,0.838587954463,0.730056419353,0.241389554326,0.300032177203,0.055468517453,0.441756409652,0.131811002689,0.9400911753,0.148130163343,0.498340484332,0.53172500574,0.762841365181,0.662115018825,0.907391611685,0.875147524832,0.698093949345,0.316709151158,0.398416585969,0.351751222004,0.264763388405,0.270160807446,0.273985356174,0.185061312027,0.636676244779,0.132779089706,0.815126549364,0.11701050827,0.0654455737125,0.0130260565989,0.492974246663,0.842234440517
group6696,0.169459451846,0.00690468146652,0.184205011345,0.336212696946,0.301599758664,0.350316885344,0.192289082293,0.134373425738,0.370453010148,0.331004322904,0.657284442424,0.210372716859,0.129278342262,0.184295598381,0.00579602871059,0.0167248293404,0.223023912854,0.609623380973,0.594175675557,0.700044067152,0.0480681410009,0.737240625089,0.731690297511,1.0,0.581000633173,0.607780630242,0.573913818909,0.360445484259,0.399100754292,0.16222163771,0.687232038335,0.674638055834,0.536177588637,0.0263280882982,0.105857485927,0.0414713147044,0.310279599169,0.0234002141403,0.972344278703,0.666137191698,0.520818333708,0.433320557166,0.596358297961,0.577251570667,0.755951494849,0.722320037822,0.55702097128,0.0867934300394,0.100796289094,0.101213895398,0.065112512178,0.120327722162,0.089330724995,0.124455056019,0.597153489963,0.0997976499048,0.695746927514,0.0984031940445,0.0292879364856,0.00812597236677,0.639807511559,0.765759124514
group2570,0.182530689768,0.00958104700083,0.20081394041,0.345486578753,0.316507063571,0.363182603337,0.185976866396,0.159375657604,0.389523898237,0.208458229703,0.4023897476,0.115919582091,0.0893325069199,0.0591825902644,0.00798321283768,0.01150238391,0.213278904581,0.653768872826,0.87637105876,0.518279349122,0.035986843647,0.691267372161,0.661929141467,0.581000633173,1.0,0.678408718809,0.666633128533,0.540903034347,0.368521713947,0.526458881187,0.534168845711,0.542717953557,0.638091385197,0.445453194994,0.508380504523,0.0272500883184,0.306657834491,0.0339843472178,0.744930245646,0.101339454168,0.250115876754,0.487068438705,0.551539969721,0.572509674113,0.66011134395,0.706630286312,0.608271581049,0.29943142809,0.210312355054,0.279566547696,0.184224534366,0.233566564504,0.214756359013,0.115287460663,0.326982865485,0.0983571803062,0.648282506464,0.10160460229,0.155374295046,0.0420553124647,0.403658680867,0.669878615296
group6694,0.306133350149,0.0157948495465,0.226999831251,0.445315111587,0.398805825435,0.437015069288,0.231011012335,0.160285610181,0.472105047958,0.337023148513,0.67461994284,0.20101172604,0.134736716323,0.0945739975792,0.0252343900838,0.0660665806073,0.235630025542,0.758128145276,0.758779115409,0.668854821482,0.0218544845206,0.752801475734,0.742528624282,0.607780630242,0.678408718809,1.0,0.847496141348,0.463910415184,0.406770381279,0.379684411505,0.70959726181,0.688575907805,0.674406581434,0.337964873592,0.365450546103,0.0447389410235,0.370670273024,0.0458425163205,0.784337230787,0.162457551496,0.38815526248,0.42659121195,0.646567023012,0.599331307178,0.854181309719,0.824781706451,0.673500424572,0.14321101909,0.149742069922,0.148718439498,0.0738343693932,0.128224895237,0.134555356587,0.0902506083581,0.602587102689,0.106197362482,0.784530088971,0.130405596776,0.166540053105,0.0138260215052,0.511835322294,0.841166612534
group6693,0.176387421838,0.0112198523887,0.201988040343,0.351998106211,0.327396096929,0.402762612569,0.165478106435,0.218933155502,0.465104436688,0.341250745392,0.627514273723,0.183825145994,0.116488818666,0.08182943584,0.0494053081316,0.0467326629548,0.22214217511,0.695153795177,0.731402382909,0.659967579299,0.025616078882,0.766578087794,0.761181125558,0.573913818909,0.666633128533,0.847496141348,1.0,0.578678262216,0.661956980817,0.631827920684,0.76055662185,0.699209403519,0.762099307931,0.446846668308,0.449192879737,0.0538532163095,0.423462898584,0.157810920917,0.768850428031,0.17146241813,0.351568615558,0.433652708093,0.631127581381,0.600082964149,0.76567446006,0.700233901848,0.628843960294,0.204555438931,0.230386341129,0.215086178012,0.143868701241,0.160533922028,0.171911512114,0.113028025609,0.564340414119,0.106893240978,0.653845276161,0.110028578602,0.138253682623,0.0140645361786,0.470912321441,0.727412870685
group6692,0.0944545437489,0.0056589199918,0.0722253486278,0.157901473754,0.160599591955,0.176347168852,0.1150486915,0.074168770408,0.200556132619,0.162829936843,0.315191926116,0.0837653888526,0.0634264145402,0.0420647988243,0.0241616255699,0.0307002549301,0.130800921546,0.309284340813,0.511366678945,0.443473257464,0.0310274936228,0.566973036825,0.475404831729,0.360445484259,0.540903034347,0.463910415184,0.578678262216,1.0,0.746638513747,0.703481278082,0.588981100415,0.53656715651,0.63749385041,0.26684916941,0.385325917777,0.020414567423,0.170819919904,0.036560559684,0.438686427414,0.0642804630137,0.251640165437,0.241584330613,0.299705208833,0.275908958116,0.396663179838,0.403437388848,0.268767653697,0.153900230681,0.127131936434,0.155476543972,0.122844357299,0.145876693132,0.124673158974,0.0903156563115,0.294250494356,0.0633899341772,0.388355533406,0.0578886873777,0.0863622590797,0.0162222588041,0.20230379317,0.36077918855
group6691,0.0997831606423,0.00475410039868,0.100057761573,0.174564618173,0.196917935787,0.235745248832,0.103740558407,0.137700380921,0.295689618668,0.237092732997,0.44531343436,0.0966421122291,0.0451132629388,0.0441986577632,0.0424770102368,0.0226798405516,0.144995571474,0.419972558647,0.352194792577,0.482300696964,0.013335372736,0.538585690568,0.52156047654,0.399100754292,0.368521713947,0.406770381279,0.661956980817,0.746638513747,1.0,0.748386092679,0.633829322617,0.546036013727,0.643899162364,0.243864350163,0.315579628694,0.027331329946,0.283403394795,0.12826173258,0.494584475082,0.0760346371143,0.283754025248,0.318462280264,0.413056747792,0.392288774885,0.497674566778,0.458946962,0.375413600656,0.262752825434,0.305287378029,0.279369636703,0.230169752067,0.220137204159,0.252315192122,0.148825473658,0.433726526654,0.0727079402353,0.43433141827,0.0633605004895,0.0443517143841,0.0080470797283,0.252388758663,0.430519361968
group6690,0.0391492745633,0.00565411820352,0.0805956109599,0.097811554529,0.110814513132,0.120498541325,0.0628006664658,0.126999253039,0.170761506025,0.120415815937,0.17975515041,0.0507023419131,0.0600790770994,0.0249875963192,0.0840594607335,0.0137217714763,0.0724783368083,0.21631955194,0.509140826139,0.317088593301,0.0278050310011,0.407819047817,0.339605325959,0.16222163771,0.526458881187,0.379684411505,0.631827920684,0.703481278082,0.748386092679,1.0,0.437008741276,0.333210985223,0.626085409549,0.46089389765,0.472920863181,0.0130342722575,0.133319231356,0.071565590744,0.21651347023,0.0692439978604,0.161501840637,0.199471957749,0.187454191117,0.184240286864,0.210640743327,0.221287232717,0.168166538567,0.303632359422,0.190265094991,0.260225285123,0.206897371097,0.225580763418,0.244461213741,0.11804963904,0.20482112803,0.0586423109167,0.224290247809,0.0341802341465,0.0940452464022,0.0126851690009,0.130291950852,0.17078302398
group6688,0.182031712174,0.00687690394433,0.210260196359,0.375674895399,0.351784354283,0.413489254269,0.230864001387,0.153760895109,0.421174610782,0.369105985408,0.741532291411,0.196773254252,0.0709723138551,0.0879097270523,0.0264752157853,0.00685656292984,0.210405420805,0.677107599271,0.574063780302,0.714842097734,0.0334004347316,0.804622708352,0.845459145532,0.687232038335,0.534168845711,0.70959726181,0.76055662185,0.588981100415,0.633829322617,0.437008741276,1.0,0.925033790489,0.794334646418,0.166444061304,0.269541183238,0.0464113945331,0.355162018853,0.0644788527903,0.865393132412,0.195705028005,0.468242737011,0.4324091416,0.649972332098,0.571579454154,0.871877298832,0.805922690538,0.638733374326,0.313830941109,0.353005068496,0.310107035288,0.198830839414,0.276615686775,0.234842158643,0.200890126905,0.624267014085,0.118772744613,0.755061018355,0.108688399387,0.0503714140979,0.017896923541,0.43535028723,0.770750411475
group6687,0.176917966173,0.00625653786918,0.216587378145,0.356608108251,0.32922624559,0.414223445904,0.236676718974,0.159782432981,0.415347389231,0.37089141646,0.720288245767,0.219125063366,0.0761826155548,0.0924983269303,0.0105964626863,0.00790574628167,0.221967636812,0.660912647872,0.579771583867,0.693635401434,0.00907414209435,0.788819450257,0.838587954463,0.674638055834,0.542717953557,0.688575907805,0.699209403519,0.53656715651,0.546036013727,0.333210985223,0.925033790489,1.0,0.750657960201,0.141993321373,0.248848423247,0.0437425482607,0.344858058986,0.0599946443487,0.853612921749,0.149556413499,0.455629266726,0.39836774697,0.637508261815,0.549890115861,0.86245960234,0.785582561326,0.622776171435,0.272805480868,0.303161155831,0.247953774635,0.176007957043,0.227274717903,0.194702405806,0.153396414789,0.610039439569,0.106539828723,0.731962031906,0.105787910749,0.0464338160208,0.0113131684372,0.428091517351,0.755163087911
group6686,0.392835281442,0.0143051259479,0.281137266725,0.454788220449,0.440237425981,0.424472124435,0.281769463825,0.205997894694,0.428061239267,0.315334660356,0.570563700388,0.175754523371,0.0972813224592,0.0763609775184,0.0537093086693,0.0344846776386,0.215827091654,0.572810079802,0.644936361908,0.621154341702,0.0218616388993,0.698336021267,0.730056419353,0.536177588637,0.638091385197,0.674406581434,0.762099307931,0.63749385041,0.643899162364,0.626085409549,0.794334646418,0.750657960201,1.0,0.46495104755,0.584087568819,0.0755824005701,0.31470010528,0.0825925640498,0.649215052431,0.120960952343,0.434885779446,0.43583039381,0.567233008209,0.476676076533,0.660934355278,0.718464228755,0.535952444083,0.215307618596,0.195886507161,0.207115094583,0.138266464547,0.205451534101,0.160864245636,0.136158980958,0.526667885379,0.116685745845,0.682123333589,0.0920710531057,0.101776364825,0.02539177999,0.350538449774,0.596185354393
group6685,0.518121931059,0.000620770548854,0.140764957965,0.34302020754,0.320467387674,0.228077842889,0.235534015542,0.12046921538,0.181798572374,0.0556755714372,0.0725573388407,0.071333854985,0.0886679995257,0.0477941074943,0.098921349838,0.0147137773096,0.0562510326681,0.14139965118,0.488097658821,0.187816072746,0.0234763762431,0.268228983989,0.241389554326,0.0263280882982,0.445453194994,0.337964873592,0.446846668308,0.26684916941,0.243864350163,0.46089389765,0.166444061304,0.141993321373,0.46495104755,1.0,0.999615769641,0.0834799516338,0.290892307874,0.30346130771,0.0367466166728,-0.000308155104296,0.0690959922613,0.124898232669,0.126839095543,0.14317936851,0.0495563205356,0.0452326271955,0.194667557067,-0.00125377465932,0.00019317267714,-0.000529245233346,-0.00142639579462,-0.00175916390978,-0.00159270220539,0.000640916277511,0.0337181459429,0.0950376116957,0.0307520616264,-4.46635698178e-05,0.00146970556188,0.0394885646042,0.0567991604178,0.04129790791
group6684,0.507059449558,0.000606190011482,0.122471131719,0.366423081684,0.387385861426,0.225466087103,0.260586638345,0.0879653811269,0.216235257491,0.0804479873353,0.152538648074,0.0467972130771,0.0738632198211,0.0516094670396,0.0580769086139,0.027950820552,0.100080179397,0.241955419841,0.513905466525,0.25354353851,0.0276955030566,0.310536911381,0.300032177203,0.105857485927,0.508380504523,0.365450546103,0.449192879737,0.385325917777,0.315579628694,0.472920863181,0.269541183238,0.248848423247,0.584087568819,0.999615769641,1.0,0.148808357763,0.153287851693,0.0628073539668,0.178021952744,-0.000160316614393,0.15557735576,0.24874173919,0.191765709331,0.197664619402,0.215235853716,0.302832491724,0.211071549949,-0.00161902980646,-0.000411773151529,-0.000904379561957,-0.00170753743003,-0.00200369868437,-0.00186783501293,0.000524219384801,0.175766719611,0.117523494078,0.287800560212,4.71808845161e-05,0.00129432348348,0.0361358810049,0.105809063979,0.19231356739
group6683,0.376773386662,0.0254623423302,0.22507131329,0.488196762169,0.445405493856,0.428179205337,0.297719890883,0.147922050945,0.42275616873,0.0810620495329,0.154503883099,0.0387354172076,0.0198428703478,0.0195612568233,0.0188526267773,0.0299306878189,0.216348418266,0.644073088262,0.0391448263933,0.0558589974119,0.140391952449,0.0454186761042,0.055468517453,0.0414713147044,0.0272500883184,0.0447389410235,0.0538532163095,0.020414567423,0.027331329946,0.0130342722575,0.0464113945331,0.0437425482607,0.0755824005701,0.0834799516338,0.148808357763,1.0,0.775082014253,0.539187310587,0.0500705984105,0.0325768540636,0.0987597893459,0.129574981643,0.163353312313,0.173742937109,0.175583305726,0.757272397381,0.851711272159,0.01781603648,0.0200837229918,0.0156545263638,0.0122521414032,0.0108378985468,0.0132902676168,0.0195572391645,0.554835247682,0.0806025883099,0.663136259948,0.105072963897,0.00697474823408,0.065880681512,0.525901758279,0.749485087834
group6673,0.334290974376,0.00210177226195,0.121064907734,0.241242299046,0.209315120985,0.214573689321,0.10404853891,0.0718363934462,0.202220073962,0.227065961723,0.390752145645,0.0827610387349,0.21438469116,0.0430582041036,0.0213570409652,0.0880512642275,0.173350109663,0.426007676852,0.372723497899,0.355776513717,0.0219210390087,0.43793577522,0.441756409652,0.310279599169,0.306657834491,0.370670273024,0.423462898584,0.170819919904,0.283403394795,0.133319231356,0.355162018853,0.344858058986,0.31470010528,0.290892307874,0.153287851693,0.775082014253,1.0,0.928089804571,0.875291919289,0.795401334516,0.30232372121,0.7166861944,0.681015009102,0.814165969697,0.481644004256,0.42095040651,0.706591340994,0.393484029142,0.736936763508,0.490479549338,0.30926660849,0.228309406523,0.328229506034,0.422372258991,0.302234948682,0.315856789276,0.349447535762,0.066046040981,0.0677729769363,0.0143625349496,0.524658830911,0.3806832112
group6672,0.0592126098307,-0.000178953358966,0.0181629711229,0.0593209517588,0.0309340096132,0.0468519330936,0.0141304675172,0.0134306156929,0.0288297141757,0.0850544356011,0.105099055637,0.00425732705543,0.138876789284,0.0099650029307,0.016687980474,0.0869452629442,0.082714510189,0.138319697661,0.045413969762,0.0891083466984,0.0137170022966,0.143592424282,0.131811002689,0.0234002141403,0.0339843472178,0.0458425163205,0.157810920917,0.036560559684,0.12826173258,0.071565590744,0.0644788527903,0.0599946443487,0.0825925640498,0.30346130771,0.0628073539668,0.539187310587,0.928089804571,1.0,0.0198084789297,0.179287120692,0.141502890088,0.560515456141,0.428818407217,0.561989942236,0.11233527697,0.0740646411611,0.458397177,0.377809529274,0.703248292187,0.465974748325,0.302560702147,0.209540249951,0.316370244193,0.412383458183,0.0594669579263,0.264813722744,0.0688577218286,0.0261319136521,0.0674129564257,0.0139416453517,0.235799277782,0.0532237862613
group6676,0.519355427126,0.0310156585512,0.522845007119,0.551940141604,0.545435862769,0.597783225548,0.517198130134,0.344260929081,0.629749957442,0.581793187952,0.779577847079,0.463504545051,0.336020917191,0.485313873822,0.394440562487,-0.00482854066034,0.294558547225,0.803273203662,0.766958979744,0.876996325757,0.0227303375615,0.931706047113,0.9400911753,0.972344278703,0.744930245646,0.784337230787,0.768850428031,0.438686427414,0.494584475082,0.21651347023,0.865393132412,0.853612921749,0.649215052431,0.0367466166728,0.178021952744,0.0500705984105,0.875291919289,0.0198084789297,1.0,0.863904838309,0.652460158722,0.582978561067,0.680146147898,0.813283346276,0.83573224462,0.918767336511,0.896871714762,0.0923816811224,0.0678485733299,0.0642651117084,0.0393758023878,0.0854668009939,0.0614259223602,0.0449588477207,0.774550203589,0.125849047028,0.889204839454,0.112112536018,0.136577510995,0.484198710485,0.864460837534,0.982014240364
group7196,0.690264575114,0.00528391719401,0.138402921292,0.206365360756,0.196462178618,0.211977799226,0.110248208737,0.0938649768027,0.27285736255,0.0618594189544,0.150199564464,0.0870374149059,0.0922617875794,0.0807862224176,0.0190975835366,0.0809527300857,0.138845241925,0.494277400614,0.108625104178,0.143665633372,0.615309984982,0.154094951422,0.148130163343,0.666137191698,0.101339454168,0.162457551496,0.17146241813,0.0642804630137,0.0760346371143,0.0692439978604,0.195705028005,0.149556413499,0.120960952343,-0.000308155104296,-0.000160316614393,0.0325768540636,0.795401334516,0.179287120692,0.863904838309,1.0,0.119002852093,0.178086474375,0.162458544526,0.233831861254,0.213566701174,0.578436529718,0.575800393165,0.494848128257,0.211104966692,0.340637737504,0.464556392464,0.444975542928,0.45881604409,0.26540923657,0.511504316964,0.0176592910591,0.545826763383,0.0407582820917,0.0234092890943,0.0290012419944,0.518706320201,0.798163751318
group6901,0.021579696121,0.00405232057613,0.0954870074267,0.0501054763715,0.0460473833656,0.0998176254527,0.0342634573907,0.0956720585803,0.121136612688,0.206645091341,0.216302770731,0.383209444618,0.0670542493043,0.398446744144,0.0114259683679,0.0272928522106,0.274097474519,0.385758946547,0.246807529985,0.493974326277,0.00391146341529,0.470886404626,0.498340484332,0.520818333708,0.250115876754,0.38815526248,0.351568615558,0.251640165437,0.283754025248,0.161501840637,0.468242737011,0.455629266726,0.434885779446,0.0690959922613,0.15557735576,0.0987597893459,0.30232372121,0.141502890088,0.652460158722,0.119002852093,1.0,0.491621056575,0.490001368627,0.42503685313,0.523316498927,0.674609209703,0.439924060178,0.0934375181454,0.124792880609,0.113303727686,0.0754894192241,0.095022659413,0.0838641433339,0.0588907799904,0.477366011743,0.228255013759,0.676832733336,0.034885543012,0.0396767942292,0.00313057457156,0.253394136355,0.433171186728
group4928,0.0275267810396,0.00475529196664,0.103818524567,0.0567266508465,0.0488801279528,0.104857200539,0.0353904199302,0.0969712282672,0.130841723005,0.21450768644,0.229577034285,0.120202226998,0.0479258924223,0.0567749012283,0.0107255594369,0.0827543816734,0.340651831322,0.534704526659,0.371524819455,0.540559605646,0.0105670383352,0.515597078713,0.53172500574,0.433320557166,0.487068438705,0.42659121195,0.433652708093,0.241584330613,0.318462280264,0.199471957749,0.4324091416,0.39836774697,0.43583039381,0.124898232669,0.24874173919,0.129574981643,0.7166861944,0.560515456141,0.582978561067,0.178086474375,0.491621056575,1.0,0.684966145616,0.787400210623,0.532380532373,0.69658014104,0.685645849955,0.321821234443,0.458400785264,0.368475897678,0.299454654002,0.293527864289,0.32080125598,0.175466635555,0.499546675504,0.405305581541,0.682238307168,0.0455148297275,0.0928490706129,0.00363020880212,0.3262482558,0.473331342447
group4927,0.0354630852808,0.00603201927611,0.124486908855,0.0695683433486,0.0691362826735,0.155295390374,0.0434432179568,0.12061529015,0.18944274989,0.286265941973,0.335519771497,0.155271753368,0.0474815013539,0.0660100293341,0.0296808853092,0.0797505950615,0.262670164823,0.713048824438,0.607952547839,0.684189812722,0.00519083642958,0.733393680759,0.762841365181,0.596358297961,0.551539969721,0.646567023012,0.631127581381,0.299705208833,0.413056747792,0.187454191117,0.649972332098,0.637508261815,0.567233008209,0.126839095543,0.191765709331,0.163353312313,0.681015009102,0.428818407217,0.680146147898,0.162458544526,0.490001368627,0.684966145616,1.0,0.769820054876,0.73353549888,0.758181145845,0.75219926149,0.205153297845,0.419264975999,0.298517599046,0.187897402784,0.21466419396,0.200300544063,0.187741645933,0.616290289333,0.311621128541,0.71580685321,0.0401959303725,0.0698652438733,0.00393370308607,0.432317317849,0.680005736808
group4926,0.0324190793007,0.00587694014265,0.105757692602,0.0739177840652,0.0624295681773,0.143008204855,0.0444528203232,0.129497596407,0.181945556105,0.25191249231,0.282635084899,0.147193655313,0.0666398382647,0.0687290328848,0.0142316467261,0.0928139268333,0.288396395371,0.660589422728,0.572720145364,0.59852651621,0.00802880149552,0.6345632522,0.662115018825,0.577251570667,0.572509674113,0.599331307178,0.600082964149,0.275908958116,0.392288774885,0.184240286864,0.571579454154,0.549890115861,0.476676076533,0.14317936851,0.197664619402,0.173742937109,0.814165969697,0.561989942236,0.813283346276,0.233831861254,0.42503685313,0.787400210623,0.769820054876,1.0,0.680884653516,0.771270214149,0.797021183993,0.342438988194,0.458610545651,0.383840355059,0.254302693451,0.267067662269,0.2832018536,0.177340527877,0.631705932005,0.426024763886,0.702008585974,0.0492187212553,0.130365502276,0.006515389975,0.469197936169,0.698898795467
group4925,0.0382921450752,0.0061573966945,0.13199296611,0.0831388149082,0.0790473284794,0.180747675612,0.0541865975004,0.155644464986,0.236537101476,0.346656605008,0.425009384446,0.209098733855,0.05444177226,0.0842491489793,0.00268345555733,0.00388960780125,0.266828106817,0.743542659344,0.804063281636,0.786344669636,0.00188693833921,0.868654211805,0.907391611685,0.755951494849,0.66011134395,0.854181309719,0.76567446006,0.396663179838,0.497674566778,0.210640743327,0.871877298832,0.86245960234,0.660934355278,0.0495563205356,0.215235853716,0.175583305726,0.481644004256,0.11233527697,0.83573224462,0.213566701174,0.523316498927,0.532380532373,0.73353549888,0.680884653516,1.0,0.908794250748,0.732375263308,0.154204471372,0.273394312792,0.178897159407,0.122207016502,0.182824574766,0.147360656104,0.155859377645,0.730431515781,0.222464868182,0.867770868282,0.0590365652182,0.0431896749284,0.00157549401923,0.49027560011,0.86883332698
group6903,0.740074720729,0.00547996248427,0.255150958903,0.507167520951,0.44050718776,0.435252739871,0.272667603534,0.1681466135,0.431014923706,0.405515383253,0.759132114975,0.234257398487,0.25422888527,0.09959695672,0.0357707499116,0.0257563049809,0.345646277437,0.696062344217,0.829108625482,0.792074718824,0.0222425849767,0.835196040459,0.875147524832,0.722320037822,0.706630286312,0.824781706451,0.700233901848,0.403437388848,0.458946962,0.221287232717,0.805922690538,0.785582561326,0.718464228755,0.0452326271955,0.302832491724,0.757272397381,0.42095040651,0.0740646411611,0.918767336511,0.578436529718,0.674609209703,0.69658014104,0.758181145845,0.771270214149,0.908794250748,1.0,0.688347834365,0.667321002903,0.723323951023,0.702221114584,0.296569811236,0.588389198586,0.448700028594,0.392677224864,0.773238973179,0.326303463489,0.962484473399,0.1212586617,0.124981817723,0.0429175509778,0.810824401964,0.874006257931
group6932,0.592053296208,0.0050051751903,0.172082924703,0.389221682434,0.345545833123,0.341755651797,0.179030588444,0.129188048539,0.377846710861,0.374890197486,0.661560653027,0.161611437446,0.217141192489,0.0726530860628,0.0159723470945,0.00968624973055,0.226562788877,0.644187683731,0.700467333116,0.612169356303,0.0282439654992,0.680253805388,0.698093949345,0.55702097128,0.608271581049,0.673500424572,0.628843960294,0.268767653697,0.375413600656,0.168166538567,0.638733374326,0.622776171435,0.535952444083,0.194667557067,0.211071549949,0.851711272159,0.706591340994,0.458397177,0.896871714762,0.575800393165,0.439924060178,0.685645849955,0.75219926149,0.797021183993,0.732375263308,0.688347834365,1.0,0.492363178472,0.585374044103,0.469140892954,0.201138940027,0.347999039108,0.311303502588,0.270354446388,0.543844939323,0.363864907163,0.624053909544,0.0941890838339,0.158530611275,0.0789555881538,0.823755967274,0.752907071652
group4930,-0.000131889737656,-0.00326664569019,0.00908620333129,0.0106551494683,0.000858566035323,0.01038819186,-0.00146717826723,0.0513235232621,0.0230869584692,0.0604709491135,0.0240661175469,0.0742916371229,0.081472433994,0.0369136663871,0.0283864597314,0.259175620979,0.418938858497,0.214285296102,0.195473497849,0.259150024998,0.10014272323,0.284414424426,0.316709151158,0.0867934300394,0.29943142809,0.14321101909,0.204555438931,0.153900230681,0.262752825434,0.303632359422,0.313830941109,0.272805480868,0.215307618596,-0.00125377465932,-0.00161902980646,0.01781603648,0.393484029142,0.377809529274,0.0923816811224,0.494848128257,0.0934375181454,0.321821234443,0.205153297845,0.342438988194,0.154204471372,0.667321002903,0.492363178472,1.0,0.704709036035,0.812216642715,0.821344903939,0.870940144643,0.864765449905,0.0628754658282,0.302285299257,0.0497353345614,0.647084920384,-0.00316453535129,0.223885053446,0.00123675420966,0.303004335388,0.342641645535
group4931,0.00455142351162,0.00195468991699,0.0128600269701,0.0165625373394,0.00715514592086,0.0256716309932,0.00499881562297,0.0555071619824,0.0447737540953,0.112293521745,0.0721578774141,0.0842151327906,0.0979480611117,0.0388157026592,0.0320485510586,0.237862799928,0.530181731388,0.562634671291,0.178898010157,0.229610489466,0.0568510286142,0.318672099406,0.398416585969,0.100796289094,0.210312355054,0.149742069922,0.230386341129,0.127131936434,0.305287378029,0.190265094991,0.353005068496,0.303161155831,0.195886507161,0.00019317267714,-0.000411773151529,0.0200837229918,0.736936763508,0.703248292187,0.0678485733299,0.211104966692,0.124792880609,0.458400785264,0.419264975999,0.458610545651,0.273394312792,0.723323951023,0.585374044103,0.704709036035,1.0,0.841084405619,0.602573663605,0.581969900896,0.555669394231,0.087510417746,0.379404301408,0.0590626925947,0.692536679667,0.00883727315443,0.392629071829,0.00214802288232,0.458207298413,0.561548103056
group4932,0.0010191638996,0.00107209369092,0.0119190683856,0.0164228584736,0.00288401863373,0.0184211981054,0.00420409048357,0.0651818673602,0.0390536925549,0.0884113103897,0.0422219181438,0.0619051350009,0.0591439586877,0.0320571765254,0.0265415750875,0.185944151132,0.441602271641,0.336029073612,0.194576432215,0.268563827476,0.191237115125,0.311131523611,0.351751222004,0.101213895398,0.279566547696,0.148718439498,0.215086178012,0.155476543972,0.279369636703,0.260225285123,0.310107035288,0.247953774635,0.207115094583,-0.000529245233346,-0.000904379561957,0.0156545263638,0.490479549338,0.465974748325,0.0642651117084,0.340637737504,0.113303727686,0.368475897678,0.298517599046,0.383840355059,0.178897159407,0.702221114584,0.469140892954,0.812216642715,0.841084405619,1.0,0.729618483212,0.744196867888,0.73901759267,0.098705301778,0.254493874268,0.0610961188233,0.541033014466,0.002465582389,0.397411080152,0.00771857518676,0.343381834593,0.404825103993
