gene,group6759,group4419,group6758,group6757,group6756,group6755,group6754,group6753,group6752,group6751,group6750,group5676,group5675,group5674,group6747,group6746,group4710,group6705,group6704,group6703,group6605,group6702,group6701,group6700,group6699,group6698,group2570,group6695,group6694,group6693,group6692,group6691,group6690,group6688,group6687,group6686,group6685,group6684,group6683,group6678,group6677,group6673,group2554,group6672,group9221,group9222,group1749,group6901,group14,group4928,group4927,group4926,group4925,group3760,group8602,group6903,group6932,group4930,group4931,group4932,group4933,group4934,group4936,group7008,group432,group6864,group9364,group6863,group6860,group6859,group5602,group6765,group6764,group10076,group6925,group6926,group6927,group5524,group2056,group5082,group4138,group9265,group9264,group9263,group9262,group9259,group9258,group9257,group9256,group9255,group9351,group233,group1367,group4070,group5276,group5277,group5600,group5294,group5756,group5757,group4144,group4143,group4142,group4141,group4140,group4139,group4137,group4136,group4135,group4134,group4129,group4128,group4127,group4126,group4125,group4123,group4122,group4121,group4120,group4119,group884,group885,group5368,group5369,group5370,group5371,group4124,group4035,group7106,group3603
group6688,0.374451670753,0.00708376939881,0.128337176931,0.467210517501,0.424804034448,0.519603192322,0.256772991306,0.295759458305,0.668300583028,0.394630971146,0.660069712349,0.160881569521,0.0513659610965,0.0685426977461,0.0296652343449,0.0134454336312,0.00615519245205,0.799874778318,0.0153168426752,0.722770007722,0.0142244760834,0.872406787868,0.588022088676,0.0910110610042,0.874123507818,0.868277831593,0.525649499141,0.329014515491,0.78965835676,0.795571955188,0.549268910509,0.451274263985,0.441184840967,1.0,0.736614130672,0.647761246559,0.222937061515,0.394959228643,0.0638025441876,0.0441544596864,0.0878173022305,0.342675762355,-0.000384065585634,0.0141741051167,0.020699036523,0.205823176538,0.022747477602,0.135361292934,0.0153325299596,0.415350848528,0.679377554007,0.721539792355,0.861440566321,0.0281321675651,0.208041141756,0.861667897496,0.509753774999,0.315976352693,0.337852385793,0.302508699299,0.10660533755,0.0803609870115,0.15367435908,0.169444593561,0.0338861656803,0.479186085914,0.108651120045,0.819689188893,0.107164837078,0.103001795762,0.0148694464683,0.450203451134,0.324068966008,0.0824486595474,0.126194308451,0.130957295322,0.151580970124,0.0376915220903,0.0454003779536,0.0191619445277,0.0385114157514,0.257689671937,0.14217617799,0.0171890086753,0.111727124768,0.224426487913,0.0901127600817,0.0872235349195,0.0321156856789,0.0414098379336,0.189482931722,0.0396615707593,0.0356643206756,0.00245371467656,0.0286138602871,0.179779891492,0.329490964617,0.0246633361312,0.0268366721486,0.383013157587,0.592929952896,0.548966459046,0.08354330934,0.00789896620065,0.0270075860342,0.0156830522537,0.0136527454289,0.0925612935451,0.00875059691857,0.261783799267,0.0624507646722,0.0541659820793,0.0743121164284,0.140192734843,0.0607168194741,0.076296258522,0.0810633231141,0.034817902905,0.0617519479378,0.0363521128757,0.0443241926079,0.0257327581792,0.2521772307,0.797249389654,0.706032871158,0.803858081812,0.064480084288,0.0376168997274,0.00983016454648,0.0291053987676
group6687,0.268794070323,0.00473729796722,0.0852391607879,0.34185676429,0.313400721923,0.395236403577,0.251729117339,0.235961652308,0.484136008385,0.320987142453,0.521556720259,0.140344105444,0.0373760206798,0.059350136436,0.0169990414785,0.00957477502097,0.00319357194541,0.59463112192,0.0147938145819,0.526484840467,0.0200353226891,0.664875649916,0.456699710096,0.0137973660763,0.682145524085,0.669932398927,0.413953635877,0.268974242355,0.595487512543,0.581371174746,0.540684416731,0.439458419192,0.328269941436,0.736614130672,1.0,0.48396033524,0.167748536433,0.350831698498,0.0472697792218,0.0241907115783,0.0818410026543,0.271346470607,0.000407763998339,0.0109722181405,0.00949381426579,0.0693781605777,0.00913103108459,0.119829352498,0.0127185698426,0.3270601941,0.524034241256,0.557275350657,0.709384149191,0.0880181706671,0.153851211598,0.678943442959,0.366153897677,0.278129155366,0.300011698328,0.226868199585,0.116654077668,0.0733225619667,0.14883600773,0.138779206127,0.00829122316029,0.412596400527,0.0707308846098,0.619979564052,0.0787855776917,0.0672975158669,0.0100807540332,0.322502251749,0.231582429131,0.055938393267,0.0833581156243,0.0993447906448,0.107954989172,0.0308124860988,0.0390325875495,0.0109493801206,0.0170368821361,0.195285263536,0.113145455477,0.00962546174178,0.0775455560463,0.151356653225,0.0551830046443,0.0549361852497,0.0175845380241,0.0270564675571,0.181153437877,0.0310269782485,0.026031588495,0.0018299337899,0.0197773593834,0.140670834341,0.242223142747,0.0455137012103,0.00680854935173,0.294484844764,0.473768950803,0.436872665297,0.0629591096196,0.00271211807067,0.0105679330336,0.00767615096498,0.00322984401124,0.0579333677289,0.00462377585703,0.197017056934,0.0321928314451,0.0217666155969,0.0332206369702,0.0859823610587,0.0188229631114,0.00991237758372,0.0138102300577,0.0116012437308,0.0295795265884,0.00600933874802,0.0324633773408,0.0764071211951,0.206832934279,0.649855760052,0.59838469382,0.599552619956,0.0250801139305,0.0264400727809,0.00526533162849,0.0205017903305
group6686,0.853566170004,0.0212399026482,0.258426979795,0.556410074501,0.559282903467,0.573370692878,0.39094195474,0.263935207606,0.584241364859,0.128884898919,0.189778528583,0.0928190492901,0.0856201699943,0.0447625386974,0.0692313211744,0.0589339311057,0.0117606727995,0.621067048245,0.0199053058891,0.586406734752,0.0525104172009,0.767840505483,0.367164499454,0.0329908048684,0.634597677411,0.740598296112,0.831048265924,0.134630223318,0.784458512622,0.780190459377,0.47185557422,0.371665606866,0.64139155987,0.647761246559,0.48396033524,1.0,0.43959228183,0.734211537625,0.0468969028524,0.255104649389,0.177419013588,0.302677734771,0.00072640101036,0.0566660159772,0.00631122420911,0.0483117278143,0.0197570660466,0.0656250266712,0.00629895202286,0.262357667811,0.317516415645,0.354579896014,0.363889064845,0.110495343338,0.112440247777,0.69882912252,0.385716267297,0.1410676526,0.134954330802,0.128809926429,0.0531851649353,0.0340751728939,0.0956178018822,0.0799529745553,0.0253593489614,0.194953409686,0.0628527706213,0.665659789975,0.0567121880625,0.151509346152,0.0208609505506,0.238770053364,0.215093956248,0.0702967805635,0.107853641824,0.481040881743,0.132944730021,0.0464955556855,0.0767019281302,0.0219773022047,0.0103061276125,0.0815312787223,0.0488219500118,0.00701446629056,0.0286825147094,0.0649317543271,0.0280458672023,0.0272910627872,0.0100466370936,0.0155907885898,0.0679602284108,0.0589583666758,0.0378396873424,0.00111736847599,0.0148895754251,0.0573984746873,0.186401774112,0.0653911725794,0.0063995542863,0.111557598076,0.176413124322,0.170580375663,0.0275857786825,0.0039134967157,0.0109393431179,0.00755307311637,0.00787907017419,0.0431515599881,0.0101458280942,0.0931709214561,0.0291829861323,0.019828606612,0.0300539160893,0.0540522406104,0.0345901451408,0.0304504254299,0.0171777869738,0.0050724996597,0.0138615162208,0.00902785699689,0.0670969240526,0.0451147442742,0.219193480638,0.68031148997,0.651346599286,0.677770943016,0.0345895584663,0.0345874572531,0.0276830160949,0.0490458984784
group6685,0.214959002895,0.000589633221721,0.11391738357,0.15931184657,0.138823193701,0.22369869712,0.0796926859453,0.12501942985,0.147434077434,0.109986901679,0.0931412504283,0.0635145769471,0.0513874834959,0.0537808493543,0.0928506134968,0.0399766502227,-0.000208291154482,0.115223296894,0.00772578070655,0.146806813538,0.000869793816449,0.302518686839,0.263772907955,0.0155533134218,0.283625884228,0.3372716367,0.333941765283,0.0825015391859,0.323986335935,0.430850279711,0.169901335366,0.337009113919,0.508564964463,0.222937061515,0.167748536433,0.43959228183,1.0,0.999759755987,0.0958841223168,0.0280241443257,0.298174048089,0.313978646829,-0.000145795050853,0.0508292696847,-0.000104030893201,-0.000819812083981,0.000263882774045,0.0934094137479,0.00136830174386,0.136208743051,0.115707686743,0.119782666395,0.0637262557734,0.0892789955143,0.000913891474831,0.0536361833242,0.238162609537,-0.00141910280372,-0.000593942492904,-0.00103301987193,-0.000951226216966,0.00139407243741,-0.00170359014859,0.000652704377859,-0.000487736498896,0.0534515023631,0.1255372141,0.0331904030848,4.03599479806e-05,0.00130920580359,0.00510310972034,0.0728734306599,0.0315679511359,0.000148340992864,0.00879090612627,0.131332692843,0.0198579253417,0.000157164295428,0.00166872565524,0.000681097599928,0.024255651714,0.0509024189917,0.0262685955929,0.0102583862305,0.0114704528389,0.0402454677394,0.0205647255932,0.0217668348313,0.00768610542323,0.0101894611486,0.0123902776403,0.000188173569524,0.000555830999639,0.000604876497744,0.0123555280197,0.0138739133616,7.67498514151e-05,0.00139812974156,0.0183338471934,0.0192781325089,2.03318949585e-05,0.000478946290496,0.000302829493102,0.000161717582525,0.000274266546889,0.00028187806756,0.044013406008,0.000245245972945,0.000122079738153,0.000936519590847,3.56614534287e-05,0.000311029406285,0.000274906196221,0.000372468765106,0.000352591726252,0.000598975634173,0.00048711043263,0.000674552108144,0.000369860099337,0.000424775332536,0.000293662599756,0.00049085472877,0.0223161151459,0.0316133905879,0.0289445227986,0.0595445769357,0.000403069873828,0.0015515044484,-0.000325613048543,0.000202772917078
group6684,0.487656043174,0.000575502640179,0.141965795795,0.252205452491,0.248345414732,0.242476919561,0.176180728804,0.0861357058025,0.181545467322,0.0350676767167,0.0337863265317,0.0609197766436,0.0678976369756,0.0686157368448,0.0137677892916,0.0730878332878,-0.000233741957124,0.065656504474,0.0247435762644,0.136457580681,0.000549459353212,0.524233951121,0.23452252586,0.0270516751982,0.395284950275,0.51619088168,0.66966999784,0.0741116456728,0.544371355167,0.563219311478,0.34639530903,0.21927409063,0.484562273329,0.394959228643,0.350831698498,0.734211537625,0.999759755987,1.0,0.119435461524,0.0991024685474,0.10864501301,0.0366940326559,-0.000150763370154,0.0695190769348,-0.000170780050012,-0.00126450809435,0.000179488194151,0.067312075512,0.00136853606208,0.178213949627,0.0485919566764,0.0386751147259,0.0116525347885,0.0438894278646,0.000482685719337,0.07264935041,0.0911803589615,-0.00238008571569,-0.00169595387582,-0.00183551771271,-0.00133656675477,0.00133628072435,-0.00224837791858,0.00027805377205,-0.000934334814675,0.0319777355956,0.0932011217766,0.0302636395112,-4.30980345481e-05,0.00113761542338,0.00231917180179,0.0158791159294,0.0535807081908,7.51962454526e-05,0.0208053729989,0.35562924466,0.0337405797109,6.72068466873e-05,0.00152390403865,0.000304630318618,0.03086796652,0.0315224214106,0.0544861352178,0.00553292200674,0.00985152082702,0.00629367844,0.0134685833245,0.00751802235985,0.00594984741298,0.0107772137864,0.0676574594553,0.000197329917845,0.000476407278545,0.000583384303125,0.00926087696711,0.0139379264258,-0.00012434199725,0.00106009126167,0.00794899675346,0.0102047608499,-7.37029308815e-06,2.1697113003e-05,9.78326365979e-05,8.36517924935e-05,0.000346562212436,7.95803291513e-05,0.0440521499978,0.000949768503155,-1.66727607749e-07,0.000481022263642,0.00102775085583,0.000608759598353,0.000986919002495,0.000996128090273,0.000932867998895,0.000629563777888,0.000368368116272,0.000268724943527,0.000270093128277,0.000377277180826,0.000313018756581,0.000213827132375,0.0403856942805,0.0852528484317,0.0982616617425,0.184177240446,0.0010612301604,0.0012145390094,-0.000343694703362,0.000166428371283
group6683,0.542377292659,0.0151680526662,0.173113704142,0.539292250238,0.501743215412,0.641266580691,0.326137757798,0.332824618968,0.771439201624,0.149270378216,0.252634571644,0.0518040886688,0.0117735236743,0.0219883716744,0.0213644459625,0.018802948948,0.0205390423797,0.850226945627,0.0164349770786,0.75299703306,0.152129277116,0.0605676671544,0.0761951839037,0.121181053265,0.061557927473,0.0756947656312,0.00626791901933,0.227767316556,0.0459309890809,0.0672982738711,0.0274143168676,0.0285666267565,0.00702459551336,0.0638025441876,0.0472697792218,0.0468969028524,0.0958841223168,0.119435461524,1.0,0.0906433923293,0.248831429732,0.539987609395,-0.00014602595881,0.0259098935555,0.000587400590119,0.00872828248718,0.00486175887716,0.0565308674047,0.0015498019481,0.159218388436,0.237704231187,0.266944418232,0.288536788738,0.0788849192498,0.0465968382804,0.900497317021,0.639031181502,0.0140641267124,0.01672191772,0.0111423196253,0.00527800502203,0.0175915556816,0.00700142206143,0.0173675781008,0.00587786072317,0.585937179459,0.0801142472634,0.857542308256,0.113338157438,0.00712867328941,0.0200318463854,0.53720024068,0.396956171039,0.0348018215484,0.658080234931,0.0259806421268,0.638721634969,0.00183555272235,0.0198598013471,0.0203322328265,0.214203686977,0.125659557582,0.0612338434491,0.095649899811,0.107055490062,0.122366258277,0.10568753232,0.123778032376,0.142422814606,0.0237257489864,0.0487386802005,0.00653348848098,0.00435995913931,0.000246450041245,0.0673528580983,0.0791458416137,0.0327547524569,0.0741341470266,0.0335073060942,0.166672187998,0.0595222389112,0.0601192189232,0.116552871936,0.0742612296487,0.137882683679,0.152380620814,0.15665375563,0.00671565764247,0.00164813324701,0.0493981287778,0.00156039142624,0.0256424597828,0.0119936047919,0.014223065573,0.00606401763477,0.0205262940628,0.0422561986143,0.0209326337625,0.0194087020946,0.0138855650069,0.0154060057231,0.0130039686302,0.306138260154,0.870773950122,0.719192048956,0.851230100278,0.0067805734392,0.00556257643436,0.0164188690905,0.00302307773877
group6678,0.00915432917341,0.00382230112728,0.0266244114254,0.0322670623312,0.0286401117593,0.031014569241,0.0280543630963,0.0283862623626,0.0262723306988,0.00650041846473,0.00671188704837,0.0411569639746,0.056702771918,0.0264000531407,0.00541270591538,0.0118444408167,0.000447987956335,0.0785108705386,0.00338908281311,0.0251554659145,0.0132967694432,0.10759164976,0.0617575167309,0.0895057199676,0.0354228435426,0.131284170128,0.239460243297,0.185714373534,0.147329132226,0.138903141403,0.0282182835682,0.0308357637308,0.100582597215,0.0441544596864,0.0241907115783,0.255104649389,0.0280241443257,0.0991024685474,0.0906433923293,1.0,0.0975875445729,0.00336124145415,-0.000205267594533,0.0100245432891,0.00840718637025,0.0381654193605,0.0987777011083,0.0122029745013,0.0261525751434,0.0138290162971,0.00457555481058,0.0144753903246,0.00809196463601,0.648846694293,0.00172514270801,0.00403297805647,0.0125939854335,0.0671608502384,0.0555776457712,0.0591352866279,0.0324223177587,0.0130973992763,0.0516498567718,0.022724371404,0.054996370047,0.0700957233753,0.0251356666128,0.000926340030175,0.0178777611176,0.053641097832,0.023143879905,0.628747989404,0.700686911221,0.000345422589298,0.000562694880531,0.00950295574397,0.0016001051784,0.0127473604379,0.0408595873727,0.00753986409158,0.0332659807013,0.0263985804456,0.0225891798065,0.0274235042871,0.0277851402428,0.0241746620045,0.018388202396,0.0196198754851,0.0198613097332,0.0188692628557,0.0371389636846,0.0392586856816,0.0176912121622,0.000899844734856,0.0214355944458,0.0251171616455,0.00308010666206,0.134792590867,0.018377484342,0.116943416855,0.00834923533591,0.00905133949134,0.0802832873477,0.0494144205972,0.0290003289564,0.101717543303,0.0722067295269,0.027189179324,0.0577947409692,0.080177770957,0.00401542071,0.119190461032,0.0483910502322,0.0344834921414,0.012849400652,0.0769443285777,0.087535143487,0.0837909094948,0.0859123959347,0.0756677769611,0.063393746525,0.0271451658578,0.0347422213939,0.00189394351255,0.000655937282384,0.0160072748011,0.0307947812458,0.00618819230656,-0.000406663384028,0.00594026314644
group6677,0.0172139271416,0.217354580839,0.170370835778,0.233098787103,0.163982346855,0.254100900977,0.174913098293,0.191264534555,0.23986312929,0.0525061330822,0.0544480582191,0.424843251204,0.415765360379,0.224386037421,0.0158364204918,0.0835343296828,0.00199788834407,0.137623017707,0.0134524066205,0.145626500324,0.0810275251511,0.0906197666231,0.110442863613,0.0421144079194,0.169902359116,0.155822479424,0.124393604285,0.21063793013,0.240038426956,0.184352379109,0.071330100324,0.141601641777,0.128011999784,0.0878173022305,0.0818410026543,0.177419013588,0.298174048089,0.10864501301,0.248831429732,0.0975875445729,1.0,0.898717814445,0.00023494867568,0.114192749684,0.0052232411296,0.0587545832272,0.0842158710571,0.0523292188343,0.0334199990589,0.268196183392,0.111615843193,0.19313877425,0.0547276201735,0.0392784017671,0.605228060711,0.0733571204908,0.516404139373,0.12589341295,0.117160464848,0.105719978162,0.0654428404569,0.0254280381194,0.0967619258628,0.18060793481,0.0861711080004,0.0948328402516,0.076246700225,0.0620228372963,0.0637396770729,0.0552140938547,0.0132855319513,0.358142962816,0.245944673798,0.00343191238804,0.0765431456621,0.389214273173,0.15617497966,0.0201571071654,0.0572938940916,0.124483147024,0.0239334120827,0.00884647511333,0.0032683181309,0.00556360736402,0.0188178781024,0.00873516176065,0.0158652218108,0.0130436047258,0.0138240254437,0.0140012670841,0.00657140767975,0.0136368757936,0.027796353151,0.000243900930402,0.00573182916904,0.00303292371914,0.0171910060481,0.127072211209,0.0182365648824,0.0237986638579,0.00234162109205,0.019499695254,0.0100669574288,0.00706144766197,0.00902417426706,0.00892714689656,0.00682573639106,0.00445064459476,0.00452560862089,0.0131270764157,0.00144367139302,0.00837171412855,0.00743116950713,0.0134961680282,0.015966923613,0.0170459268675,0.0121452954791,0.0106727365658,0.00718404753442,0.0104032892728,0.120227039223,0.0638928567191,0.00344597104853,0.0250355546355,0.0254682682884,0.0174341283378,0.0133723922096,0.0690661574404,0.000741859826519,0.0300869232493
group6673,0.317927866116,0.00191628075125,0.104627782468,0.23550806195,0.216596269847,0.304498564542,0.105346040782,0.136467800293,0.294464587184,0.253157943965,0.369416419704,0.126965280048,0.402956071999,0.0278081930095,0.0279235701804,0.0701854666399,0.014713978093,0.538279798649,0.0155739001932,0.417967578558,0.0433415853689,0.34454309695,0.307308347746,0.0265748465222,0.451390837476,0.428647808505,0.0236837060468,0.3008310739,0.352199854918,0.392975638408,0.15682922345,0.251033394793,0.109391895566,0.342675762355,0.271346470607,0.302677734771,0.313978646829,0.0366940326559,0.539987609395,0.00336124145415,0.898717814445,1.0,0.0028679987673,0.100423592705,0.0325393625122,0.949166925771,0.0552006961575,0.174857165222,0.012749485365,0.713806590841,0.597163672268,0.698324425408,0.450680584647,0.196753880128,0.215388846331,0.412551322462,0.711410409714,0.439567029899,0.472263553553,0.397517590862,0.187695155815,0.0842218402564,0.285761414187,0.483142890589,0.210901532872,0.282763002125,0.328261063497,0.33711836403,0.0692459104666,0.0873976542968,0.0114945241496,0.516082954038,0.297733276735,0.0668578187904,0.25734486519,0.0196835146549,0.344016606812,0.0279489644354,0.0185224520849,0.0210531278968,0.0645881227339,0.453842712833,0.239639169861,0.111271286511,0.248290001478,0.435666964139,0.222397972422,0.339609413373,0.121353787413,0.103409875577,0.154277506752,0.0134926452957,0.0357962599814,0.00121205818666,0.0478013034363,0.115181569074,0.250137386768,0.304189824492,0.0396381571027,0.20916979926,0.272096055048,0.382398410273,0.145308263589,0.0402662072307,0.127212374984,0.121320622036,0.0346412469008,0.0897576719054,0.0209921778002,0.275508797823,0.0655077874102,0.127185331817,0.114395119896,0.199592762356,0.176424348453,0.263032211974,0.314726391185,0.253410919439,0.086847442093,0.116588985255,0.0335192536188,0.128551338014,0.168089518791,0.429354107184,0.330388271936,0.450774357837,0.163387643236,0.0205850491683,0.00729633015478,0.0183010715686
group2554,-0.000488816974862,-0.000346728657839,-0.000491793529439,-0.000494628435581,-0.000607069155052,-0.000657476368869,-0.000587025836162,-0.000547663207754,-0.000720634750612,-0.000119326980523,-0.000358038781069,0.000781406627209,0.000460139483135,0.000230115948836,-0.000157667799101,0.00217667984471,2.72394749589e-05,-0.00088783848962,0.00107094730382,0.000260931779909,0.000773872436989,-0.00053267076317,0.000433773421241,-0.00180065061483,-0.000295642929259,-0.000123984051901,-0.000135096285439,-0.000443190888465,-0.000286485738533,0.000114695121661,-0.000101689549113,6.64052345225e-05,0.000317137026664,-0.000384065585634,0.000407763998339,0.00072640101036,-0.000145795050853,-0.000150763370154,-0.00014602595881,-0.000205267594533,0.00023494867568,0.0028679987673,1.0,0.00232425431198,0.166484537091,0.323922672187,6.8410422566e-05,0.000585737580495,0.000185637279526,0.00144613711642,0.00072090062237,0.000792982782452,-1.87682560068e-05,-0.000955822022742,0.0125715659039,-0.000457630768728,-0.000669554914507,0.00114666252983,0.00180588822719,0.00112888783603,0.0014867493744,0.000441867781631,0.00104142356813,0.000280372978676,0.00106551707348,0.00163718248566,0.00646007811754,-0.000399402053138,-0.000786478560395,0.000914222161666,-0.000340452748627,-3.20994032072e-05,-0.000306023823819,0.0214781072045,0.000656552770273,0.000452338170434,0.000414955474114,0.000686568097302,0.000412472321705,0.000721278646367,0.000450598972803,0.0206713881351,0.00279734679939,0.0118378949259,0.0469091550919,0.0120715795543,0.0232269038143,0.0141863589202,0.00450517728564,0.0149113147709,0.0136582557267,0.000305654061588,0.00163674877541,0.000902529616232,6.14490108719e-05,0.00014257178523,0.000980261523403,0.00277864333727,0.00115158201589,0.000794954608497,0.000521267173509,0.00288027243258,0.0011387322051,0.000513797593932,0.00109440727708,0.00154567018093,0.000229804874583,0.000637683267526,0.000493432116132,0.00189678053979,0.000317476623175,0.00172144161855,0.00275694019923,0.00145111223512,0.000853746251607,0.000984321152289,0.000614924864282,0.000155011582191,0.000588068709153,0.000583407169881,0.000519858404835,0.00183063384454,4.45304655781e-05,0.000215887738992,0.000271214958302,-0.000195533528649,0.00119812827387,0.000443982872056,0.0317193890551,0.00287638535014
group6672,0.0506154611985,0.000509707967775,0.00661349615727,0.0188623396742,0.014094495453,0.0275633237235,0.00994262410685,0.00654511397438,0.0124662393076,0.0222632818293,0.00620162623872,0.00653019386123,0.0212560865405,0.0178996238537,0.0146938192503,0.985498807188,0.00241344490494,0.0044274528642,0.490660144841,0.0153784742921,0.0121517999743,0.00637270629066,0.0150396011806,0.0572373358522,0.0239120771671,0.0271337225977,0.00984231722347,0.0386287888871,0.0221705369443,0.0448758887536,0.0213227064313,0.00981817628515,0.00489998763477,0.0141741051167,0.0109722181405,0.0566660159772,0.0508292696847,0.0695190769348,0.0259098935555,0.0100245432891,0.114192749684,0.100423592705,0.00232425431198,1.0,0.00987725505056,0.177765082513,0.0255907305207,0.0388330147321,0.00998700781333,0.0778094193691,0.0533339076885,0.0624250401069,0.013681614505,0.00883106279922,0.00507694264886,0.00892330020942,0.042630485375,0.0478156802143,0.0564669494208,0.0425819381452,0.0236107348385,0.0303013179732,0.0321436026878,0.0162956520894,0.000819596575284,0.0304340682142,0.00517108586033,0.00585979907263,0.00831282640315,0.0838026401559,0.00148396152403,0.0193185869774,0.0218906419056,0.000916019395525,0.0380360454542,0.635265501937,0.0404528736453,0.0080537414555,0.00656228971545,0.0262558779074,0.00904694656002,0.0258678967915,0.013729555337,0.0106745162482,0.0128294542704,0.0229716148467,0.0150891518998,0.0212220277326,0.00753046210889,0.00312361512242,0.0038999112938,0.00499148448,0.00785558896836,0.120415537356,0.0215019712998,0.00852173331462,0.0124401247682,0.0582386013239,0.0200296710573,0.00490394670579,0.00443211820406,0.0344396933864,0.0230740677168,0.00639146624654,0.028763536662,0.0485905245506,0.0286561481749,0.00606857600015,0.00634704672073,0.0548139757362,0.000673509185356,0.0164122030302,0.0143626885399,0.00631479180654,0.00316378853862,0.0105617789513,0.0193617711235,0.0175186488502,0.0111829335218,0.0130557706104,0.0112251820453,0.00179029106585,0.0130401739374,0.0139810649392,0.00671481812461,0.00962729074574,0.00635323937286,0.00231271226279,0.00881342071457,0.00675329011049
group9221,-3.89258131014e-05,0.00250748420092,4.29517583202e-05,0.00157901446509,-0.000393979386046,-0.000186970152328,-1.38903625367e-05,0.000602044322981,-0.000130290394497,0.00304605775755,0.00114715615398,0.00571039569799,0.00323787158288,0.00251636167362,-0.00050530454746,0.0170857078202,0.00186329981703,0.00569523768935,0.0245902403288,0.0133340811392,0.0085960752968,0.0063374903143,0.0128934290821,0.00855426036567,0.00421471931193,0.0063659911033,0.00947198006607,0.00195645016659,0.00576669788315,0.00565659939873,0.00470274461845,0.00540812983422,0.00719609122145,0.020699036523,0.00949381426579,0.00631122420911,-0.000104030893201,-0.000170780050012,0.000587400590119,0.00840718637025,0.0052232411296,0.0325393625122,0.166484537091,0.00987725505056,1.0,0.695770742762,0.0029464035224,0.0130507760996,0.00529686989758,0.0211375741931,0.0274794348485,0.0711748262002,0.0404251592869,-0.000680038576838,0.00247741804544,0.0891890752168,0.0999171994423,0.256688276896,0.214106926789,0.29147543516,0.198013065128,0.0909870995741,0.183758709737,0.0382767411096,0.0369927762342,0.00803165070825,0.00109995456639,0.0340481071329,0.00153801090971,0.0264291867816,-2.56859831391e-05,0.00118441216265,0.0015587959475,0.00296868456049,0.000791007422605,-0.000810377700425,0.00203024261814,0.00727391317793,0.000845455716747,0.00508919584941,0.00661109254701,0.00517360040742,0.00391005361076,0.00318388356842,0.0062986914722,0.00454414572777,0.00538312682454,0.00369485358965,0.00261627954441,0.00463804799324,0.00752938379682,0.00718347628098,0.0231395160978,0.0146167697365,0.00429726168055,0.00374232266357,0.0197709150922,0.00489675869588,0.00893445600361,0.0307555135301,0.0168066280025,0.0306517193102,0.0191794436982,0.00843749846284,0.0100552284993,0.0152916994394,0.00742975843051,0.0134814926165,0.0289212271676,0.04187064539,0.0205338860929,0.023611131898,0.0270845315464,0.023091387987,0.0242035888118,0.00927016628933,0.0133187310398,0.00981501402624,0.00998265005527,0.00954578306778,0.0200883314119,0.0189273319687,0.00133755554153,0.0256480279655,0.0240113087271,0.00195441806875,0.0263975217242,0.00562618633572,0.622255621117,0.0125972564511
group9222,-0.00382104892979,0.0217662371063,-0.00595133358105,0.00935830188473,-0.00867554790408,-0.00742026515457,-0.00410328629223,0.00322401173974,-0.00580789025227,0.0282425758833,0.00933469569774,0.0417497817614,0.0231444891036,0.0148072390101,0.00353846876352,0.0547477804061,0.0748804118759,0.0292885231402,0.22195722092,0.110701986455,0.0523378817578,0.0489494128795,0.108487279929,0.0957898126672,0.0297162482269,0.0471689972875,0.0798563869868,0.0148667196503,0.0459929927609,0.0434643224237,0.0426901376753,0.044712316349,0.0631036454964,0.205823176538,0.0693781605777,0.0483117278143,-0.000819812083981,-0.00126450809435,0.00872828248718,0.0381654193605,0.0587545832272,0.949166925771,0.323922672187,0.177765082513,0.695770742762,1.0,0.0250898569864,0.102954479544,0.00409030020709,0.192513504037,0.239732598717,0.623293990042,0.330962629905,-0.0159352758506,0.0169830796647,0.875212697232,0.98124458639,0.35327355906,0.232417635542,0.378284953986,0.257751082227,0.116657347248,0.273085197718,0.0509885391305,0.292977362754,0.0689880244718,0.0120532409305,0.33005319979,0.00251004493671,0.123209276026,-0.00511627219115,0.066142678505,0.0744884294611,0.00807493611575,0.0968639728774,0.00604517962542,0.0950964727055,0.0513741338283,0.00404606050867,0.0345345792449,0.0376240592764,0.027630708659,0.00766351997225,0.0132532394396,0.0396779353972,0.0148569119092,0.0278027552849,0.0205992968568,0.0098333327924,0.0225754106911,0.020002720646,0.037791553739,0.100445317922,0.00789433041984,0.01495723998,0.0105077646801,0.117080024256,0.0585465322112,0.0659650355656,0.0783216415357,0.0939844146319,0.216986819548,0.0549385289881,0.0292254614245,0.0549317237157,0.0688709422169,0.0239203916697,0.0803287966508,0.0578066078876,0.147007623451,0.0824166711465,0.0918719270238,0.125650672343,0.0952534696163,0.114091490175,0.0579088904564,0.0540762504931,0.0220749419057,0.0341724032336,0.0344543475257,0.0982862888581,0.119083184548,0.0225038316948,0.352497725276,0.330386774906,0.0161251939193,0.106926393434,0.0162947446875,0.0595156480166,0.0564832458853
