3206,1.618121742,1.391952954,1.442765328,1.441778272,1.559566281,1.583365638,1.564187991,1.444534319,1.543163661,1.395527709,1.613185714,1.442141352,1.442813699,1.442233022,1.504689408,1.442219349,1.441992993,1.41481208,1.437422083,1.442705943,1.460599439,1.441882418,1.44229891,1.451128334,1.459065675,1.468480338,1.613505066,1.461982606,1.403673483,1.459939875,1.451627944,1.449178513,1.455611809,-0.458468368,-0.458632507,-0.462827918,-0.461278246,-0.015302966,-0.454723864,-0.44786797,-0.443820378,-0.447543984,-0.458823405,-0.036783553,-0.017048754,-0.459539171,-0.459147589,-0.457371623,-0.461243627,-0.461417291,-0.462897058,-0.461360106,-0.447848263,-0.458827651,-0.45945465,-0.461195884,-0.460845055,-0.458527363,-0.458750973,-0.456796812,-0.036047731,-0.459880062,-0.452129906,-0.454674629,-0.036455604,-0.030496838,-0.460776053,-0.456921439,-0.458203741,-0.442225289,-0.450470093,-0.352063142,-0.452734933,-0.429349305,-0.450535683,-0.347754421,-0.340755336,-0.33093427,-0.442353343,-0.337509122,-0.440866949,-0.329648301,-0.337600521,-0.450723757,-0.407525073,-0.404135259,-0.444873422,-0.42421831,-0.45651226,-0.427603008,-0.44362541,-0.456571519,-0.423287687,-0.342118361,-0.450672846,-0.456785419,-0.429290319,-0.334768113,-0.341238379,-0.330220697,-0.341623094,-0.446889446,-0.443972906,-0.429653704,-0.341634242,-0.43746435,-0.437323935,-0.430985401,-0.429856099,-0.010651969,-0.456722025,-0.020951097,-0.40113418,-0.452813899,-0.017910932,-0.017573464,-0.450593099,-0.038092653,-0.032824193,-0.016235961,-0.15811085,-0.331683002,-0.45075776,-0.433779736,-0.433670048,-0.02250718,-0.015236218,-0.036826393,-0.036719581,-0.454336919,-0.047210455,-0.017479182,-0.045788202,-0.038848004,-0.016660547,-0.431561812,-0.022378774,-0.415249471,-0.046834684,-0.04388782,-0.037757016,-0.047825253,-0.016628518,-0.013670254,-0.039700858,-0.405902995,-0.406135791,-0.406082259,-0.436969059,-0.436011439,-0.432475813,-0.024840951,-0.430523447,-0.436976556,-0.457761208,-0.02088598,-0.021561818,-0.408180946,-0.053154107,-0.053278255,-0.052706658,-0.409501411,-0.400599146,-0.43821305,-0.011398119,-0.012150688,-0.04171398,-0.036314423,-0.036799024,-0.036771767,1.347241347,-0.431655923,-0.437276816,-0.436503849,-0.431675632,-0.021311171,-0.024307412,-0.435999372,-0.039315214,-0.040128686,-0.433042532,-0.034344556,-0.432781967,-0.437242803,-0.431081352,-0.408842832,-0.43815483,-0.403364521,-0.021638193,-0.020629377,-0.404251332,-0.452740153,-0.439640064,-0.449013074,-0.442517093,-0.458490283,-0.452361112,-0.428569183
3207,1.391952954,1.626279463,1.473034911,1.474820039,1.413529011,1.384135902,1.375872068,1.466519683,1.380842938,1.39296545,1.387121904,1.472737598,1.474993594,1.474314219,1.375052412,1.474215852,1.474105755,1.456654366,1.463966702,1.459147046,1.476549819,1.474210903,1.474109106,1.466146808,1.476530774,1.376553787,1.387021276,1.477098031,1.454096775,1.474400758,1.46436153,1.471023077,1.476064908,-0.44798688,-0.448676762,-0.45149307,-0.44998484,-0.017145077,-0.443326168,-0.437786104,-0.438405656,-0.437453441,-0.448272593,-0.038698002,-0.017599045,-0.448998739,-0.448580056,-0.448216402,-0.452249505,-0.452409481,-0.451600795,-0.452334891,-0.437754449,-0.448298724,-0.448936287,-0.449903473,-0.449943386,-0.447922472,-0.448198435,-0.445568187,-0.040222226,-0.450312173,-0.442213715,-0.443237977,-0.039063732,-0.038864237,-0.44962999,-0.451994451,-0.447101567,-0.436816207,-0.445796182,-0.344254867,-0.447463567,-0.420709521,-0.445900684,-0.339772944,-0.332551249,-0.324602972,-0.43694649,-0.32930374,-0.432301411,-0.324207993,-0.329881264,-0.445323003,-0.400551029,-0.397652287,-0.436046604,-0.414405256,-0.451417675,-0.419699901,-0.43342298,-0.451667148,-0.415915341,-0.333830952,-0.445263124,-0.451841755,-0.4206394,-0.326468344,-0.332222374,-0.321472948,-0.333244407,-0.441772761,-0.433922445,-0.421037274,-0.333387681,-0.432396226,-0.432217107,-0.423616387,-0.422054954,-0.018741177,-0.44797521,-0.023904724,-0.393938758,-0.443753475,-0.024327041,-0.024459603,-0.445092336,-0.035342361,-0.036154535,-0.023608914,-0.148495579,-0.324195451,-0.445343886,-0.426947018,-0.426783106,-0.024244766,-0.016767795,-0.03459291,-0.034870208,-0.444814773,-0.046086644,-0.024804054,-0.045353217,-0.0352156,-0.025298968,-0.424341148,-0.025617438,-0.406084311,-0.044083298,-0.039892615,-0.036696609,-0.044394789,-0.024231357,-0.019298783,-0.036797525,-0.397302567,-0.397495571,-0.397476933,-0.431090831,-0.429655489,-0.423958303,-0.026887549,-0.423670975,-0.431102843,-0.447437411,-0.031531608,-0.032000015,-0.398256405,-0.051526131,-0.051640062,-0.051169283,-0.40266331,-0.393648984,-0.430707888,-0.019233395,-0.02004434,-0.044149806,-0.03772638,-0.038099661,-0.038160425,1.396355514,-0.424395084,-0.431423862,-0.430316833,-0.424412824,-0.024441654,-0.026744734,-0.428006714,-0.036936802,-0.042533426,-0.424305075,-0.035494555,-0.424099138,-0.429903168,-0.423744255,-0.399113634,-0.43064155,-0.395751926,-0.024899689,-0.023983697,-0.395253156,-0.443705294,-0.435224222,-0.439329627,-0.436382377,-0.447964739,-0.440904564,-0.420486371
3208,1.442765328,1.473034911,1.746270311,1.7435668,1.450752175,1.422246306,1.409949789,1.716283108,1.41231271,1.432120858,1.437452837,1.741705585,1.74317499,1.742807951,1.437869747,1.742808699,1.742805705,1.664071501,1.710150605,1.657161402,1.713081911,1.742747168,1.742847354,1.689997421,1.711496177,1.434961384,1.437652841,1.710418731,1.512858005,1.712060786,1.703025059,1.714285301,1.68232281,-0.482472326,-0.482964521,-0.487729844,-0.486050514,-0.052879779,-0.478893459,-0.472623341,-0.47327993,-0.472073297,-0.48245589,-0.07140607,-0.053754319,-0.484044637,-0.48356792,-0.482183351,-0.486235162,-0.486364165,-0.487756441,-0.486332019,-0.472660488,-0.482458084,-0.483017256,-0.486031964,-0.486013821,-0.482399863,-0.48236012,-0.481679771,-0.072289886,-0.485528157,-0.476932193,-0.479164167,-0.072021872,-0.071501569,-0.485937044,-0.486228237,-0.483181745,-0.474191164,-0.480318679,-0.377845068,-0.481742443,-0.45459285,-0.480311706,-0.376554868,-0.366651905,-0.35685085,-0.474311715,-0.362307294,-0.465758486,-0.355120355,-0.363395079,-0.479275352,-0.43472466,-0.431957597,-0.469994698,-0.448977674,-0.484890187,-0.453785863,-0.468217892,-0.485846603,-0.450372409,-0.366872793,-0.479214881,-0.485781103,-0.454574874,-0.360574778,-0.36607033,-0.355650243,-0.366427411,-0.475518295,-0.468696904,-0.454893684,-0.366421929,-0.469402232,-0.469313257,-0.456943591,-0.456845411,-0.06174074,-0.481084614,-0.059984593,-0.426354422,-0.477431137,-0.065208474,-0.065244255,-0.478984479,-0.079633145,-0.075267079,-0.063906109,-0.179801606,-0.358408261,-0.479384941,-0.459537707,-0.459438193,-0.060196173,-0.053326807,-0.077852569,-0.077918904,-0.479086337,-0.090478458,-0.06367927,-0.087491363,-0.080015508,-0.06450294,-0.457922878,-0.061595124,-0.439762587,-0.086789497,-0.083805907,-0.078130019,-0.088125253,-0.063859064,-0.060946691,-0.08131575,-0.430376352,-0.430616629,-0.430590956,-0.463195241,-0.462151222,-0.458263007,-0.062360937,-0.456898066,-0.463444428,-0.482623148,-0.073364412,-0.073899068,-0.434622662,-0.095007183,-0.095208243,-0.0947065,-0.436772503,-0.42603503,-0.464092919,-0.06221535,-0.063019273,-0.084506835,-0.080007729,-0.080399095,-0.080429835,1.440645344,-0.457838107,-0.463437685,-0.462905129,-0.45779181,-0.059533838,-0.062430232,-0.46117505,-0.08116619,-0.081398916,-0.458665614,-0.068427448,-0.458450451,-0.462940468,-0.457257054,-0.434957318,-0.464277863,-0.42680062,-0.060538084,-0.059925337,-0.429955083,-0.477074321,-0.471694029,-0.473254578,-0.474761605,-0.482075084,-0.476581923,-0.454436059
3209,1.441778272,1.474820039,1.7435668,1.748923194,1.450187617,1.421837269,1.409212175,1.71900602,1.412242747,1.43339534,1.436699652,1.74023504,1.749070956,1.74903922,1.437309874,1.748880688,1.748788586,1.669681159,1.71312236,1.660163719,1.718326315,1.748775985,1.748833033,1.690341409,1.717780594,1.436250799,1.436636507,1.716427839,1.511374343,1.709788799,1.705996028,1.720340802,1.684899218,-0.483167455,-0.483763371,-0.488807412,-0.487298327,-0.053262972,-0.479845409,-0.473205429,-0.474546934,-0.472901194,-0.483418372,-0.072150479,-0.054017095,-0.484795009,-0.484637665,-0.483122546,-0.486970777,-0.487100812,-0.488796371,-0.487068546,-0.473234444,-0.4834209,-0.483981606,-0.487279144,-0.487261071,-0.482980567,-0.483321994,-0.482165096,-0.073735155,-0.48614223,-0.477703706,-0.479824805,-0.073014306,-0.072239043,-0.486631702,-0.486899458,-0.484136867,-0.475463685,-0.480957541,-0.378308658,-0.482392187,-0.455002735,-0.480950139,-0.377466989,-0.367480712,-0.357602,-0.475584729,-0.363665585,-0.466706296,-0.355952016,-0.3642263,-0.480474486,-0.435536701,-0.432372339,-0.471336929,-0.450102071,-0.485945502,-0.454580721,-0.469562073,-0.486515466,-0.451205041,-0.367908543,-0.480413475,-0.486754035,-0.454984759,-0.361457131,-0.366960324,-0.356459829,-0.367209793,-0.476868633,-0.469974269,-0.455354938,-0.367199468,-0.470713792,-0.470473177,-0.457043942,-0.457600179,-0.062050591,-0.481957105,-0.060710077,-0.427185876,-0.478318924,-0.065886741,-0.0659654,-0.480182824,-0.080997541,-0.07742374,-0.064663887,-0.181132882,-0.359248771,-0.480595688,-0.459252904,-0.459111334,-0.060992646,-0.05370932,-0.078594395,-0.078747051,-0.479916408,-0.091555033,-0.064469584,-0.088132301,-0.081940259,-0.065373743,-0.457749435,-0.0623037,-0.44162574,-0.087650809,-0.08367149,-0.079230704,-0.088817069,-0.064749275,-0.061606386,-0.082296455,-0.43192284,-0.431806427,-0.431825933,-0.464234259,-0.463110248,-0.458324335,-0.063205332,-0.456958817,-0.464284946,-0.483465768,-0.073616862,-0.074195308,-0.435760898,-0.095999129,-0.0960096,-0.095698913,-0.43744499,-0.42664718,-0.465095018,-0.062341384,-0.063150081,-0.086251091,-0.082590734,-0.082814729,-0.082802124,1.440496627,-0.457906947,-0.464463607,-0.463704654,-0.457794037,-0.060275131,-0.063326172,-0.462405055,-0.081847348,-0.083825917,-0.459606142,-0.070048549,-0.45939172,-0.463946978,-0.457339297,-0.436140972,-0.464982286,-0.427494157,-0.06118175,-0.060569582,-0.431088304,-0.478326618,-0.472952539,-0.474105467,-0.475925879,-0.483056891,-0.477576449,-0.455262062
3210,1.559566281,1.413529011,1.450752175,1.450187617,1.634455252,1.565150984,1.558633744,1.445689008,1.547126613,1.384384,1.554363923,1.450820091,1.450834403,1.450066173,1.52869142,1.450001953,1.449914183,1.4439985,1.446232704,1.459665359,1.456145158,1.449820783,1.450129283,1.446981882,1.454676036,1.48396073,1.554637195,1.457658611,1.432704923,1.455812412,1.447893923,1.456745744,1.451289028,-0.460079608,-0.459308647,-0.463897984,-0.462308936,-0.017780491,-0.456382162,-0.449695481,-0.441370949,-0.449337273,-0.460433631,-0.035836368,-0.018907882,-0.460620991,-0.46012714,-0.458077004,-0.461941337,-0.462080807,-0.463938013,-0.46205727,-0.44966714,-0.460438422,-0.461068541,-0.462259698,-0.461875067,-0.460131824,-0.460361044,-0.457756406,-0.035077367,-0.460649252,-0.453074128,-0.456349926,-0.035333387,-0.029547479,-0.461842326,-0.45839592,-0.459168175,-0.439799854,-0.452398514,-0.350871911,-0.452265776,-0.431002987,-0.452463144,-0.346194278,-0.339358498,-0.330022217,-0.43992892,-0.33631642,-0.44210403,-0.328044981,-0.336018677,-0.452200485,-0.408840525,-0.405427289,-0.446146522,-0.425174367,-0.45800844,-0.428758944,-0.445058282,-0.458125386,-0.424292276,-0.340759214,-0.452149225,-0.458258846,-0.430992041,-0.333430885,-0.339614939,-0.329046063,-0.340445822,-0.446386858,-0.445713807,-0.431333925,-0.340494388,-0.433634801,-0.433458531,-0.430550283,-0.431749579,-0.013438421,-0.456379906,-0.020058462,-0.399754346,-0.454678998,-0.020737039,-0.020396134,-0.4520434,-0.042262212,-0.032794481,-0.018891595,-0.156704723,-0.33001755,-0.452125182,-0.435906269,-0.435797254,-0.021445264,-0.017745065,-0.039745713,-0.039636375,-0.456209901,-0.04685921,-0.019879637,-0.048123679,-0.042835189,-0.01921912,-0.431152255,-0.021215166,-0.416712847,-0.049216824,-0.046614312,-0.04197388,-0.047330933,-0.019187706,-0.016253924,-0.043581526,-0.406934713,-0.407137377,-0.407115691,-0.439060249,-0.434774477,-0.434027093,-0.023571915,-0.430050137,-0.439092987,-0.458671871,-0.020178056,-0.020593409,-0.409423834,-0.052796473,-0.052935842,-0.052361026,-0.410731441,-0.399260934,-0.439240874,-0.014048372,-0.014809007,-0.04416416,-0.035443478,-0.03597722,-0.035905436,1.386506915,-0.43116926,-0.439398281,-0.438598735,-0.431196734,-0.020081759,-0.023178795,-0.437157013,-0.043611472,-0.042951376,-0.434622108,-0.033751137,-0.434393194,-0.438057644,-0.430623904,-0.410243172,-0.439109087,-0.404605208,-0.020852607,-0.019909643,-0.405644186,-0.454699522,-0.436511149,-0.448064233,-0.440036851,-0.46014479,-0.454030446,-0.429957973
3211,1.583365638,1.384135902,1.422246306,1.421837269,1.565150984,1.603796395,1.576724291,1.417722225,1.551707476,1.390937853,1.583473153,1.421763247,1.422834689,1.422420967,1.506964289,1.422381192,1.422230316,1.392215124,1.41743388,1.414118752,1.42747445,1.422155006,1.422210887,1.42261948,1.425752723,1.476852317,1.583510035,1.428395568,1.401423718,1.426531431,1.426981551,1.42144555,1.421495988,-0.454753302,-0.455013294,-0.458606694,-0.457010742,-0.011813038,-0.450922175,-0.444589617,-0.440400861,-0.444014636,-0.454872464,-0.033669682,-0.013810113,-0.455258872,-0.454613321,-0.453465132,-0.457391202,-0.457545678,-0.458639374,-0.45752168,-0.444570052,-0.454845533,-0.455504273,-0.456963833,-0.45657516,-0.454828334,-0.454770045,-0.452640562,-0.032715631,-0.456259155,-0.448298116,-0.451147229,-0.033221649,-0.027080692,-0.456536903,-0.453356629,-0.453889823,-0.438808479,-0.446820206,-0.348886213,-0.449074224,-0.42581376,-0.446888068,-0.34339296,-0.336759915,-0.326883247,-0.438937318,-0.335229992,-0.437229052,-0.327141547,-0.333605612,-0.446915836,-0.403842717,-0.400918193,-0.441273038,-0.420566141,-0.452675489,-0.424345867,-0.440066297,-0.453008235,-0.419927866,-0.338103485,-0.446865387,-0.452958188,-0.425774542,-0.330702225,-0.337022775,-0.326368728,-0.337960707,-0.442820102,-0.44011531,-0.426116012,-0.338004743,-0.433575736,-0.433436083,-0.426345371,-0.426053624,-0.006351306,-0.45323165,-0.017580834,-0.397281191,-0.449526271,-0.013624588,-0.013794875,-0.446784483,-0.035161635,-0.0306254,-0.01184811,-0.155311889,-0.327711633,-0.446926936,-0.429654971,-0.429543056,-0.019308718,-0.012308351,-0.033815373,-0.033710983,-0.45103828,-0.044255673,-0.013485578,-0.042697298,-0.036117145,-0.012085976,-0.427135591,-0.018841814,-0.411423953,-0.043696701,-0.041205756,-0.034862649,-0.044367431,-0.012570514,-0.009159518,-0.036931353,-0.401885155,-0.402077082,-0.402065664,-0.432651251,-0.431341965,-0.428179634,-0.021595451,-0.425876532,-0.432879603,-0.453437936,-0.016721323,-0.017418895,-0.404360755,-0.049959689,-0.05010252,-0.049521401,-0.405124069,-0.396971474,-0.433624235,-0.007025362,-0.007803318,-0.038032155,-0.032994201,-0.033992507,-0.03346205,1.347640071,-0.426998678,-0.432703224,-0.432160754,-0.427013189,-0.017712284,-0.020784099,-0.432341998,-0.03682147,-0.036921057,-0.429313762,-0.030837974,-0.429045695,-0.432272108,-0.426427828,-0.405062823,-0.433766337,-0.399327999,-0.018270203,-0.017242993,-0.400576149,-0.449196739,-0.43601028,-0.445121959,-0.438838631,-0.454503688,-0.448531758,-0.425195437
3212,1.564187991,1.375872068,1.409949789,1.409212175,1.558633744,1.576724291,1.598594547,1.405194953,1.552642213,1.376493273,1.559348309,1.409754351,1.410357343,1.409730523,1.511402357,1.409687527,1.409552712,1.387931069,1.404819264,1.409072464,1.411493691,1.409389148,1.409515744,1.401538328,1.409733816,1.471344238,1.559319597,1.412439614,1.390730279,1.410603009,1.406429755,1.409693372,1.405804159,-0.452259161,-0.452313342,-0.455972832,-0.454520344,-0.009686497,-0.448672829,-0.442213897,-0.437976307,-0.441856759,-0.452477286,-0.032872487,-0.011644229,-0.452828417,-0.452231776,-0.451255277,-0.454897731,-0.455068804,-0.456003848,-0.455004298,-0.44218592,-0.452450642,-0.453116854,-0.454434239,-0.454082712,-0.452171051,-0.452375637,-0.449875126,-0.031648887,-0.453487063,-0.445319557,-0.448631985,-0.032313203,-0.026250836,-0.453883445,-0.450628208,-0.451221208,-0.436381229,-0.444072461,-0.345994957,-0.446329436,-0.422917322,-0.444142138,-0.341413337,-0.334859968,-0.324985016,-0.436511031,-0.333113033,-0.434619937,-0.325232626,-0.331809323,-0.444422802,-0.401799886,-0.398614272,-0.438698542,-0.418024434,-0.450218173,-0.42157194,-0.437508521,-0.45035349,-0.417022074,-0.336329763,-0.444372503,-0.450494338,-0.42292297,-0.328769554,-0.335203233,-0.324612149,-0.335719258,-0.440500211,-0.438015829,-0.423253528,-0.335896604,-0.43137026,-0.431091108,-0.424577408,-0.423631589,-0.004748568,-0.450569061,-0.015528426,-0.394869681,-0.44720287,-0.011023369,-0.011187145,-0.444341083,-0.031911483,-0.027262186,-0.009636242,-0.152547955,-0.325802569,-0.444471103,-0.427474159,-0.427389031,-0.016335111,-0.00987986,-0.030136399,-0.030112085,-0.448126896,-0.040879217,-0.01105158,-0.039603088,-0.032462975,-0.009463218,-0.425085417,-0.016076426,-0.409095551,-0.040456555,-0.037612371,-0.032412291,-0.041070617,-0.010134827,-0.007207466,-0.033343522,-0.399945326,-0.400089931,-0.400125101,-0.430649371,-0.429712753,-0.426749428,-0.018840815,-0.423963312,-0.430667416,-0.4509466,-0.015865677,-0.016543085,-0.401940329,-0.047000958,-0.047119132,-0.046845002,-0.403703704,-0.394273636,-0.431621191,-0.005567693,-0.006352078,-0.034897568,-0.030690817,-0.031452506,-0.030869016,1.338940489,-0.4251591,-0.430947556,-0.430226522,-0.425109849,-0.014855368,-0.017981334,-0.429656277,-0.033210191,-0.033770603,-0.427071041,-0.030553458,-0.426926236,-0.43032143,-0.42462123,-0.40270102,-0.431522861,-0.397473345,-0.015753817,-0.014812148,-0.398126748,-0.447058302,-0.433408795,-0.442517685,-0.436337649,-0.452254945,-0.446246418,-0.422446806
3213,1.444534319,1.466519683,1.716283108,1.71900602,1.445689008,1.417722225,1.405194953,1.745471823,1.407594774,1.440558425,1.439446382,1.71515414,1.718360894,1.718270233,1.442897239,1.718276008,1.718001505,1.664601085,1.707847741,1.656981503,1.730336303,1.71801229,1.718076678,1.703797438,1.729472213,1.441533623,1.4393818,1.729422892,1.506466299,1.726136274,1.731006369,1.708807514,1.699630241,-0.482724657,-0.483063991,-0.488284767,-0.486732854,-0.0533197,-0.479283933,-0.471775771,-0.473309402,-0.471477783,-0.483015341,-0.071803129,-0.054109782,-0.484091108,-0.483882378,-0.482646455,-0.486400787,-0.486531027,-0.488347277,-0.486462914,-0.471804444,-0.48305717,-0.483580704,-0.486678122,-0.486695672,-0.482489129,-0.482918719,-0.483252677,-0.072791321,-0.484938103,-0.477029693,-0.479244185,-0.072719913,-0.071811267,-0.485800571,-0.485794044,-0.483444138,-0.474228714,-0.479835304,-0.377081814,-0.481430231,-0.453851598,-0.479832813,-0.37627171,-0.3664115,-0.35661896,-0.474350326,-0.362293023,-0.465784699,-0.354789676,-0.36286573,-0.479163421,-0.435219765,-0.43194808,-0.470482084,-0.449241626,-0.484701067,-0.453570912,-0.468283271,-0.485413476,-0.449617163,-0.36670873,-0.479102409,-0.485652552,-0.453833301,-0.360255735,-0.365941157,-0.35555479,-0.366165958,-0.475503381,-0.468518917,-0.454177087,-0.365995094,-0.469362028,-0.469130019,-0.45647874,-0.455713051,-0.060785748,-0.481127066,-0.06062118,-0.426785057,-0.477673877,-0.063609593,-0.063632128,-0.478724303,-0.078053728,-0.07483154,-0.06260707,-0.180378303,-0.358083904,-0.479241296,-0.458901339,-0.458769578,-0.061112181,-0.0536587,-0.076185071,-0.076310888,-0.479091317,-0.088884398,-0.062401387,-0.086052656,-0.07900865,-0.062957615,-0.457387934,-0.062182042,-0.440264397,-0.085300889,-0.082080002,-0.076579547,-0.087039172,-0.06241742,-0.060438688,-0.079765652,-0.430610022,-0.430866698,-0.430834587,-0.464157134,-0.463526962,-0.458108761,-0.063385527,-0.456669526,-0.464198531,-0.482579733,-0.072600022,-0.073082559,-0.434082354,-0.093505419,-0.093693167,-0.093182149,-0.437508299,-0.426197541,-0.465427628,-0.061437528,-0.062189376,-0.084288131,-0.080039097,-0.080433896,-0.080464911,1.44355131,-0.457609658,-0.464376538,-0.463574006,-0.457431439,-0.058823588,-0.061931958,-0.460807778,-0.079222773,-0.080977444,-0.459603796,-0.069788182,-0.459388998,-0.464371236,-0.457019042,-0.434601882,-0.465173927,-0.426446768,-0.061194027,-0.060601344,-0.429549877,-0.477607303,-0.471640525,-0.473433549,-0.474698603,-0.482652624,-0.476968578,-0.454114288
3214,1.543163661,1.380842938,1.41231271,1.412242747,1.547126613,1.551707476,1.552642213,1.407594774,1.601873252,1.380982751,1.538209582,1.412255668,1.412157619,1.411597836,1.495962481,1.411559921,1.411552399,1.400278946,1.404331432,1.414279366,1.416865876,1.411346831,1.411432686,1.409004363,1.415659175,1.473961462,1.538248334,1.417937907,1.398110975,1.416617488,1.408892868,1.415502336,1.41359883,-0.451647851,-0.452389202,-0.456183023,-0.454977747,-0.014724,-0.448137593,-0.440710253,-0.436078947,-0.440350588,-0.451929715,-0.037504901,-0.015998867,-0.45303527,-0.45235898,-0.450931352,-0.454681567,-0.45484077,-0.456173632,-0.454816193,-0.440682134,-0.45193859,-0.452604175,-0.454971512,-0.454577327,-0.45167121,-0.451837793,-0.450577011,-0.036895688,-0.452940474,-0.444169526,-0.448106095,-0.037050853,-0.031179162,-0.454138243,-0.450158376,-0.45124473,-0.434500739,-0.443625605,-0.345138589,-0.443709568,-0.422919339,-0.443691181,-0.338903353,-0.332853802,-0.323450296,-0.434631968,-0.330818347,-0.433555215,-0.323992246,-0.330238434,-0.44384499,-0.401494138,-0.397736945,-0.438995982,-0.41610738,-0.44993689,-0.421301721,-0.438069615,-0.449833494,-0.416390468,-0.334708058,-0.443794364,-0.450023634,-0.422907788,-0.326859497,-0.332621604,-0.321855286,-0.333561336,-0.43782472,-0.437447802,-0.423249598,-0.333597489,-0.428335468,-0.428147361,-0.421736004,-0.422200325,-0.005125198,-0.447311114,-0.020600689,-0.391681677,-0.446817689,-0.013490084,-0.013144711,-0.443711205,-0.033379794,-0.03007662,-0.012284552,-0.154614239,-0.324151285,-0.443812925,-0.427071479,-0.426985403,-0.021628299,-0.014737941,-0.030821478,-0.030796527,-0.448124397,-0.044761747,-0.012873729,-0.041401716,-0.034003744,-0.011262931,-0.42222011,-0.02086058,-0.407664214,-0.042352599,-0.039738958,-0.034476184,-0.043433134,-0.011669991,-0.00862613,-0.034825514,-0.399305125,-0.399447267,-0.399478189,-0.430396318,-0.426147539,-0.425044504,-0.023884123,-0.421216054,-0.430407426,-0.451119785,-0.015951035,-0.016623812,-0.401000714,-0.050631002,-0.050775008,-0.050187229,-0.403407573,-0.39112466,-0.430599761,-0.005789599,-0.006649411,-0.037945153,-0.032718356,-0.033305555,-0.033194144,1.351657795,-0.422268906,-0.430623459,-0.429544537,-0.422262296,-0.020478119,-0.0235384,-0.429124415,-0.034666673,-0.03696238,-0.426198813,-0.032983376,-0.425917158,-0.429695543,-0.421855683,-0.40251663,-0.430526111,-0.395432854,-0.019350969,-0.019089158,-0.397096312,-0.446819917,-0.430311017,-0.439125984,-0.43531021,-0.451583501,-0.445634081,-0.422130383
3215,1.395527709,1.39296545,1.432120858,1.43339534,1.384384,1.390937853,1.376493273,1.440558425,1.380982751,1.593685381,1.395416099,1.431935317,1.433760335,1.432978634,1.4087084,1.433043085,1.432932581,1.429042971,1.441186885,1.437935178,1.440555198,1.432835344,1.433166069,1.433198358,1.439999459,1.461584963,1.395826343,1.439693776,1.428793634,1.438639434,1.444596133,1.43941252,1.440295359,-0.446850553,-0.445846059,-0.451505285,-0.449932215,-0.018092717,-0.442114331,-0.435186233,-0.435495231,-0.434887091,-0.44709417,-0.038137269,-0.018412506,-0.447827839,-0.447210045,-0.444385916,-0.448529565,-0.448674556,-0.451496655,-0.448649302,-0.435220863,-0.447086604,-0.447743818,-0.449887465,-0.44986393,-0.446715339,-0.447020086,-0.446023029,-0.037797521,-0.447364203,-0.439814301,-0.442100001,-0.036404243,-0.038166641,-0.449017019,-0.446273695,-0.446743701,-0.436364355,-0.440491396,-0.342216989,-0.441527804,-0.417953244,-0.440576956,-0.337925063,-0.33048361,-0.321545117,-0.436496365,-0.328029695,-0.429604884,-0.320131755,-0.326999731,-0.440580012,-0.396847021,-0.395689836,-0.433480366,-0.413472465,-0.445453483,-0.416278134,-0.431035626,-0.445851454,-0.412381929,-0.331977817,-0.440538923,-0.446100859,-0.41789017,-0.324354202,-0.330603219,-0.320430028,-0.331533344,-0.436614993,-0.432821629,-0.418210166,-0.331623675,-0.431533041,-0.431184477,-0.419264971,-0.418351553,-0.011625556,-0.444038185,-0.024080443,-0.390474709,-0.440556455,-0.016516074,-0.01614966,-0.440404924,-0.033077607,-0.027014397,-0.015575196,-0.15193614,-0.323211826,-0.440592927,-0.422431701,-0.422309371,-0.023895961,-0.020131331,-0.029323173,-0.029206025,-0.442518021,-0.041569954,-0.01502675,-0.040185431,-0.033871146,-0.015424422,-0.420222311,-0.024090507,-0.404269361,-0.038775272,-0.036548121,-0.030533669,-0.041621142,-0.014717847,-0.011573179,-0.034495155,-0.395052387,-0.395192143,-0.395238716,-0.427337731,-0.427113963,-0.420753212,-0.026317002,-0.418837116,-0.427363109,-0.446287076,-0.022754339,-0.023543789,-0.397323728,-0.04882075,-0.048963278,-0.048353878,-0.399006964,-0.390133043,-0.429394509,-0.012338572,-0.013091157,-0.040312586,-0.031701319,-0.032249511,-0.032210993,1.355355316,-0.420336391,-0.42795249,-0.426941137,-0.420302895,-0.022248404,-0.025151972,-0.426382997,-0.034077208,-0.037759454,-0.42176001,-0.035915038,-0.421474502,-0.427862443,-0.419581073,-0.396934067,-0.429256583,-0.390998209,-0.022860626,-0.02289469,-0.391997802,-0.440609874,-0.433779607,-0.435131873,-0.436656251,-0.446788367,-0.439737599,-0.417487151
