SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM24,SM25,SM27,SM30,SM31,SM32,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM99B,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121A,SM121B,SM122A,SM122B,SM123,SM125,SM126A,SM126B,SM127,SM128A,SM128B,SM129,SM130A,SM130B,SM131,SM132,SM133A,SM133B,SM134A,SM134B,SM135A,SM135B,SM136A,SM136B,SM137A,SM137B,SM138A,SM138B,SM140A,SM140B,SM141A,SM141B,SM143,SM144A,SM144B,SM145A,SM145B,SM145C,SM146A,SM146B,SM147A,SM147B,SM147C,SM148A,SM148B,SM148C,SM149A,SM149B,SM149C,SM150,SM151A,SM151B,SM151C,SM152A,SM152B,SM152C,SM153A,SM153C,SM153D,SM154A,SM154B,SM154C,SM155A,SM155B,SM155C,SM156,SM157A,SM157B,SM157C,SM158,SM159,SM160,SM161,SM163A,SM163B,SM164A,SM164B,SM164C,SM165A,SM165B,SM166A,SM166B,SM167,SM168A,SM168B,SM168C,SM169,SM170A,SM170B,SM170C,SM65,SM76,SM87
1.717096289459204783e+00,1.425556707090707143e+00,1.512353218232628249e+00,1.510137710681071166e+00,1.660090621513629738e+00,1.665151930314737738e+00,1.660651178444326748e+00,1.502911409398379528e+00,1.613724156959081890e+00,1.373957689037768048e+00,1.699224080264250203e+00,1.510940368402758693e+00,1.512773160239284209e+00,1.510529586126086343e+00,1.564563723967804965e+00,1.510280760262594502e+00,1.509418323232882830e+00,1.454474989273138341e+00,1.492748629883407840e+00,1.494153135621971940e+00,1.537491139692158004e+00,1.509116258380147846e+00,1.510663932852995384e+00,1.500626486064580156e+00,1.531630556183855685e+00,1.525138610493506741e+00,1.700282184917361494e+00,1.542778006339040164e+00,1.427659979433926418e+00,1.535797671835398948e+00,1.508914969214839807e+00,1.518575516195460384e+00,1.541111559766806138e+00,-4.970585754804465184e-01,-4.904745656994495828e-01,-4.965329752423312537e-01,-4.930420629509373875e-01,-2.958200073024003923e-02,-4.979120354827333839e-01,-4.873052789131744889e-01,-4.694255442143552282e-01,-4.861307089430260131e-01,-4.979231207717919050e-01,-4.643985996246086795e-02,-3.182055248637631617e-02,-4.844184801803488871e-01,-4.858968433016604416e-01,-4.906810039440497317e-01,-4.883480104190454640e-01,-4.889900159229227383e-01,-4.967878099574660200e-01,-4.887701659307364666e-01,-4.873032813629355475e-01,-4.980752796454887554e-01,-5.001598068796491159e-01,-4.926608360695953204e-01,-4.914338456337486449e-01,-4.962971153209985165e-01,-4.976420444888733918e-01,-4.766564061759153148e-01,-4.088412672230908040e-02,-4.844133991753465374e-01,-4.748025676071950252e-01,-4.977524480432421461e-01,-3.988296275439066202e-02,-2.038738011710630044e-02,-4.881688842511557325e-01,-4.790773554409465951e-01,-4.890434468450737260e-01,-4.630869898226590564e-01,-4.742611939418726053e-01,-3.746784606127339101e-01,-4.719815280933064017e-01,-4.803447038528654289e-01,-4.745080480074927443e-01,-3.731485135208714166e-01,-3.651826218899253962e-01,-3.550409515897757773e-01,-4.634858331612128901e-01,-3.556043781077499744e-01,-4.768761704688721514e-01,-3.475417294834148296e-01,-3.696472502618612932e-01,-4.738708530232639826e-01,-4.491790037605229990e-01,-4.357041125486441624e-01,-4.759408752000109377e-01,-4.499541509527614225e-01,-4.758361647330725530e-01,-4.581737970598584453e-01,-4.867290180564962654e-01,-4.776087824344188992e-01,-4.674794636342696208e-01,-3.585671778818941835e-01,-4.736572004190656715e-01,-4.784524803919336655e-01,-4.802152871182562843e-01,-3.546243793195353877e-01,-3.695417680437496077e-01,-3.552832225636650132e-01,-3.607411259643478751e-01,-4.718353232230964589e-01,-4.817162262755620983e-01,-4.817251607807465086e-01,-3.610020822673816743e-01,-4.593560467808180947e-01,-4.587719105563526911e-01,-4.525461570209441953e-01,-4.436141594219406570e-01,7.446872386183083121e-03,-4.774205834464775866e-01,-3.322719600800738693e-02,-4.124892283875950527e-01,-4.840613689103799855e-01,-2.902753886100509217e-02,-2.764042196076723149e-02,-4.736789454371829744e-01,-6.178307261968060682e-02,-5.297009811289357661e-02,-3.315482764002395527e-02,-8.001712634402842472e-02,-3.645940835541018332e-01,-4.740743353108304858e-01,-4.569402725201742732e-01,-4.565445901189170153e-01,-2.437469226488059998e-02,-3.031819982181353096e-02,-5.964290683101673013e-02,-5.906702589868612768e-02,-4.873767347668676586e-01,-7.281357298421788082e-02,-2.467042062922883069e-02,-6.612218005273047539e-02,-6.265470277234143348e-02,-2.684103870727163124e-02,-4.538375949735647397e-01,-2.388355344295373453e-02,-4.302975277003809329e-01,-7.179451954146816306e-02,-6.268202041625262066e-02,-5.913360215397909375e-02,-7.202972421989181639e-02,-2.559498866604080491e-02,2.509077527003867811e-03,-6.510031880570375795e-02,-4.556889169657564742e-01,-4.566736789403663122e-01,-4.566589866521135743e-01,-4.700598541815184106e-01,-4.711862172773939594e-01,-4.585025752128122356e-01,-3.111243273947437299e-02,-4.549207068246570729e-01,-4.701292708832562894e-01,-4.880919951609316576e-01,-5.314867449157029307e-03,-8.686971986547850286e-03,-4.397697288407056426e-01,-7.858887542253777114e-02,-7.897484768718612824e-02,-7.671132763847927916e-02,-4.384464617069332992e-01,-4.100913923063420063e-01,-4.754159328681119567e-01,3.676417452252308919e-03,1.164876340840458063e-04,-7.421795003630804466e-02,-5.146190914476134887e-02,-5.335073187908740550e-02,-5.326440726619800781e-02,1.307391975243046955e+00,-4.539984496730590791e-01,-4.712990476135386908e-01,-4.708098940239225927e-01,-4.537597758808711856e-01,-2.085569007073624290e-02,-2.747922686028688583e-02,-4.683326442027956338e-01,-6.357878067183114768e-02,-7.128573235534600705e-02,-4.676596660022903640e-01,-3.438164686557074190e-02,-4.668730884597014907e-01,-4.753944536123558273e-01,-4.533081877344253829e-01,-4.402135645271418318e-01,-4.749227642112832104e-01,-4.511668895876796981e-01,-3.950698548092615447e-02,-3.530588817557113457e-02,-4.452140572516149475e-01,-4.836691833423288900e-01,-4.589111285326443190e-01,-4.769391064284855819e-01,-4.636938560679296772e-01,-4.968412515294454712e-01,-4.895999535784107404e-01,-4.639903344691901910e-01
1.425556707090707143e+00,1.650858217041626164e+00,1.480000839959079162e+00,1.487243900925182993e+00,1.420015879214527210e+00,1.407341017240886227e+00,1.412472429982187361e+00,1.458843552867204352e+00,1.405056989504442244e+00,1.354393234634341914e+00,1.406587221617769945e+00,1.478344945221132800e+00,1.487667390348328622e+00,1.485022102698468682e+00,1.366938945319569942e+00,1.484551313303937636e+00,1.484145298600962004e+00,1.441278320502528132e+00,1.452721881541990667e+00,1.441691926764994358e+00,1.485118236392222624e+00,1.484552830121413702e+00,1.484135921289255977e+00,1.444397237903863207e+00,1.484940262831638158e+00,1.354325931668721061e+00,1.406135060203095311e+00,1.487109348657297492e+00,1.444463465600889229e+00,1.476674581912996498e+00,1.452329704952532552e+00,1.481695514738065267e+00,1.486712555980238104e+00,-4.628230578624393243e-01,-4.598659026314274589e-01,-4.638092355951317081e-01,-4.597146712195897544e-01,-1.048400215083018089e-02,-4.627179280206335510e-01,-4.586745339680869393e-01,-4.517490557262296980e-01,-4.574717517413176560e-01,-4.636798345437180835e-01,-3.637996239937790754e-02,-7.862751350856027679e-03,-4.554702114178493799e-01,-4.550187706801052112e-01,-4.627289771098515025e-01,-4.605030748163778664e-01,-4.610672965512261912e-01,-4.642475084648167716e-01,-4.607682906067076534e-01,-4.586571488737299362e-01,-4.638894184215684446e-01,-4.662660432594733506e-01,-4.593751271713831796e-01,-4.595891295991218484e-01,-4.622308470690775772e-01,-4.633818363394379136e-01,-4.459263691354906634e-01,-3.774834408558076781e-02,-4.546681294165074716e-01,-4.513238186588335865e-01,-4.624179573332215520e-01,-3.370419262456881421e-02,-3.715193073249907496e-02,-4.562069532143366857e-01,-4.635129667470729298e-01,-4.564855977738186410e-01,-4.453390878544024045e-01,-4.584333944026913743e-01,-3.449802622141562858e-01,-4.590862383118735068e-01,-4.522258629396578855e-01,-4.588690893465739995e-01,-3.423319764374969654e-01,-3.340201766037526054e-01,-3.274643439021475144e-01,-4.457672142974773988e-01,-3.247502529301042884e-01,-4.472593149796451617e-01,-3.267813190430252646e-01,-3.402568002668975855e-01,-4.585928900177953516e-01,-4.275762642559254867e-01,-4.159669279772126305e-01,-4.485880785506635160e-01,-4.161457770218957575e-01,-4.611174316895949588e-01,-4.310859251627828792e-01,-4.565535892484973712e-01,-4.621230554773363974e-01,-4.431729505567357230e-01,-3.301581195448434758e-01,-4.583433374871584975e-01,-4.628237748093195214e-01,-4.520250095939908896e-01,-3.232888024085626144e-01,-3.393437992386185709e-01,-3.237724272458005204e-01,-3.294743969496758962e-01,-4.587386251797295200e-01,-4.516364745747699638e-01,-4.536610019789152348e-01,-3.301116501626411015e-01,-4.455099449640452236e-01,-4.447601503506593001e-01,-4.274509021753588045e-01,-4.183541098505069167e-01,-2.766743710828649741e-02,-4.560068645760632089e-01,-1.488350541132081074e-02,-3.890969111923476276e-01,-4.537277380869331189e-01,-5.423833679404083119e-02,-5.520509142774072953e-02,-4.578890091590794298e-01,-4.129427078844933457e-02,-5.099218295298777598e-02,-6.308765671853568124e-02,-3.881281892288223484e-02,-3.371112820041087255e-01,-4.587324703671776249e-01,-4.331353191688013804e-01,-4.324677737378035958e-01,-2.622411663718866165e-04,-6.855628957631032527e-03,-4.426292157475954225e-02,-4.548427824902633032e-02,-4.562668625276949386e-01,-5.845045778778169832e-02,-5.511948694033470125e-02,-5.411034553758448801e-02,-3.802499322756919958e-02,-6.144880904155616136e-02,-4.306546549573435634e-01,-5.829288720881685253e-03,-4.030337103318010761e-01,-5.035008104898523046e-02,-3.616428867312534295e-02,-4.697964710225165791e-02,-5.459157697024624722e-02,-5.471372160789753081e-02,-2.165187293240524585e-02,-4.396514517406410749e-02,-4.290346111463574363e-01,-4.298917684235413206e-01,-4.299668202091102565e-01,-4.503302672222666558e-01,-4.503917078881538028e-01,-4.288117279308771845e-01,-8.815562065491186136e-03,-4.305921031880347583e-01,-4.503923913826777259e-01,-4.576675102563312891e-01,-4.547917328065900072e-02,-4.734429500931540413e-02,-4.095009153253227341e-01,-6.236327268097861115e-02,-6.282110541525395830e-02,-6.072782448094172364e-02,-4.173507680234156414e-01,-3.876938473049548750e-01,-4.504665927402473069e-01,-2.970133088006619848e-02,-3.331641469899238733e-02,-6.693612623350855828e-02,-4.465687244862682342e-02,-4.622392485410538321e-02,-4.654454332585791776e-02,1.353500450529257382e+00,-4.308509959405567025e-01,-4.518493324295313474e-01,-4.500511285757763380e-01,-4.308768142452553684e-01,-1.559165957761124042e-03,-6.089701649993598323e-03,-4.383607582062225005e-01,-4.409847891782849028e-02,-6.280047084619645725e-02,-4.352705492882659177e-01,-1.949183348497300280e-02,-4.345024000520942842e-01,-4.500980996240244170e-01,-4.282057461770516493e-01,-4.098751438385605517e-01,-4.500796956136593474e-01,-4.209436007712202832e-01,-2.096137423097710686e-02,-1.635429957012380503e-02,-4.174597374173844577e-01,-4.535861056955421411e-01,-4.445924711211818314e-01,-4.544508406586896809e-01,-4.458283341857307014e-01,-4.625211911711601398e-01,-4.532918006613365636e-01,-4.361448106193530072e-01
1.512353218232628249e+00,1.480000839959079162e+00,1.769851661118058139e+00,1.760522685277255972e+00,1.476059343184227490e+00,1.476010840076739550e+00,1.477867653642171986e+00,1.714835325422880752e+00,1.456551289674012706e+00,1.397683908672664899e+00,1.492410840698729535e+00,1.755236181034011134e+00,1.758586862303717080e+00,1.757351967393464776e+00,1.449242798102376328e+00,1.757131263127888587e+00,1.757149676563411811e+00,1.623095599232865505e+00,1.698596253039398318e+00,1.649050244335301674e+00,1.736635718006759754e+00,1.756926353921587802e+00,1.757512643434256949e+00,1.668308487323104883e+00,1.730288218703289971e+00,1.460085974807365794e+00,1.493034238874469954e+00,1.726117957090383959e+00,1.521054887951171830e+00,1.732803437843254635e+00,1.704967460771980026e+00,1.724503032762802368e+00,1.685106151019298393e+00,-5.110975988638313261e-01,-5.062225628053304005e-01,-5.105558102904657058e-01,-5.074298004450145116e-01,-5.599424107831137837e-02,-5.109972690854422961e-01,-5.045260778776358146e-01,-4.958030042729412168e-01,-5.023804882967131125e-01,-5.105545811330796102e-01,-7.093318806405764232e-02,-5.438702365579327347e-02,-4.986473564521254898e-01,-4.999773898232265368e-01,-5.053998557207631803e-01,-5.037819682562884038e-01,-5.042125709229124952e-01,-5.106475990502798989e-01,-5.040946561345520660e-01,-5.047944148603623615e-01,-5.106835592185252626e-01,-5.125930159078510018e-01,-5.073272533944257479e-01,-5.073116760606677378e-01,-5.102589166026764156e-01,-5.101795156268879028e-01,-4.961342302508369162e-01,-6.778094728837441574e-02,-5.009735374458295087e-01,-4.917614498356024932e-01,-5.122376744204406585e-01,-6.652048471979450650e-02,-7.138958497491432187e-02,-5.033200051159705257e-01,-5.058942727218859181e-01,-5.035658441981396560e-01,-4.995360669854546631e-01,-5.011071365372480324e-01,-3.868346586470942094e-01,-4.998405135777714281e-01,-4.955553674197017977e-01,-5.010766495664537024e-01,-3.963061595264138481e-01,-3.755979733362351247e-01,-3.659475330732008258e-01,-4.998999127448346957e-01,-3.642711454844764218e-01,-4.910875391530167278e-01,-3.578871729079702302e-01,-3.792373985247375900e-01,-4.996199460359748157e-01,-4.734319019501151971e-01,-4.623064203064371491e-01,-4.912549061238836723e-01,-4.634455663052552410e-01,-5.005299781255951874e-01,-4.770699660554827970e-01,-5.005754215797760809e-01,-5.043195945089966603e-01,-4.866639302932553313e-01,-3.676421803262332477e-01,-4.993744534874642871e-01,-5.040010897680159418e-01,-4.954391096667076222e-01,-3.655483623733211673e-01,-3.799686811604495729e-01,-3.666644896141644239e-01,-3.692209191360655840e-01,-4.957193713557926928e-01,-4.946279350769541283e-01,-4.967580615513642051e-01,-3.693017700248305557e-01,-4.953964321159400885e-01,-4.950553079434252268e-01,-4.668245601589761651e-01,-4.646317628200568595e-01,-7.761381828694875751e-02,-4.928025922936051795e-01,-5.946964840477431818e-02,-4.264795664911795736e-01,-4.966295280374411480e-01,-1.002883601945451786e-01,-1.008319762825610894e-01,-4.987690247897222928e-01,-8.766707263523752791e-02,-8.401197066252037715e-02,-1.074609841306327640e-01,-8.909981925520098212e-02,-3.808746581616657134e-01,-5.001077020005703089e-01,-4.707061577401315811e-01,-4.703311060127546295e-01,-4.594595377016148785e-02,-5.759306610263220660e-02,-9.058241230366513574e-02,-9.081796447387315008e-02,-5.014479311756155910e-01,-1.046952084663859139e-01,-9.730516780539728849e-02,-1.014766046603755717e-01,-8.780388890112147959e-02,-1.023793383126560957e-01,-4.702505783662353500e-01,-5.082892355453675487e-02,-4.427322868404298117e-01,-9.880214307480419955e-02,-8.953843151234315567e-02,-9.239455611245690758e-02,-1.007330338840208978e-01,-9.841783420771714475e-02,-6.881137555870921185e-02,-9.212801186862892844e-02,-4.715354123208011505e-01,-4.725749623933908072e-01,-4.726579689442677590e-01,-4.854275847259665877e-01,-4.864070818894109527e-01,-4.717769575736083243e-01,-5.296500149442918276e-02,-4.702253693970482873e-01,-4.865314367497382553e-01,-5.029619213972591485e-01,-9.255353721179405968e-02,-9.451051707861250761e-02,-4.599697899371013032e-01,-1.086707849236834000e-01,-1.094904383705539719e-01,-1.073853901362416541e-01,-4.552791973500402434e-01,-4.251213876607549125e-01,-4.906593708229975981e-01,-7.932107927869418151e-02,-8.273048042495219356e-02,-1.106131396314862098e-01,-8.618371825895571048e-02,-8.778452714674088442e-02,-8.796281287108566327e-02,1.380120682827850498e+00,-4.696230324292259284e-01,-4.865169877141776733e-01,-4.865903990621812114e-01,-4.693672879522279850e-01,-4.442714258640207553e-02,-5.168699546869910677e-02,-4.827481363683135962e-01,-9.148428759713382596e-02,-1.005691754409525906e-01,-4.831652859296089453e-01,-5.676069588685846157e-02,-4.825069573538091627e-01,-4.894814394438374849e-01,-4.682064663139690608e-01,-4.583761386412218974e-01,-4.913467535938118580e-01,-4.641388718883351916e-01,-6.448368380870107830e-02,-6.172659667121545984e-02,-4.639677144626954131e-01,-4.951167438307436663e-01,-4.954189904180046344e-01,-4.925249040735195649e-01,-5.006064363942606121e-01,-5.091823483114682469e-01,-5.025326985964645443e-01,-4.813816644043455995e-01
1.510137710681071166e+00,1.487243900925182993e+00,1.760522685277255972e+00,1.780649196345855056e+00,1.474190709620391670e+00,1.475753462590124299e+00,1.476271054113214909e+00,1.725615838670001345e+00,1.456894300356637029e+00,1.402352912636156912e+00,1.490737842069353780e+00,1.749967788801503055e+00,1.781584673310355305e+00,1.781147097925309897e+00,1.447285757330591949e+00,1.780820702428770996e+00,1.780488893909960568e+00,1.644420091242510873e+00,1.709966394786667454e+00,1.660583625652017226e+00,1.757492422789632913e+00,1.780459056001166829e+00,1.780364331782200660e+00,1.669238716146368651e+00,1.755125969141773101e+00,1.465784716937952092e+00,1.490394157270196418e+00,1.749861421855203547e+00,1.515192027448462486e+00,1.724421620347397655e+00,1.716556408671051637e+00,1.748040482952233354e+00,1.695455236995029091e+00,-5.146427331331314692e-01,-5.099270361531964557e-01,-5.154489669541451047e-01,-5.129791278054850467e-01,-5.784070647585013575e-02,-5.156817471843709866e-01,-5.076498334196921647e-01,-5.016204756817471688e-01,-5.065539371254385026e-01,-5.152938433602165524e-01,-7.403809671256300629e-02,-5.560091870313144113e-02,-5.020421696891026464e-01,-5.047320013534691840e-01,-5.097745716133259553e-01,-5.071718376054662469e-01,-5.076172178819781111e-01,-5.154035243880707995e-01,-5.074978572975152868e-01,-5.078935749046417092e-01,-5.154327547070801652e-01,-5.173499604015725506e-01,-5.128648131943776001e-01,-5.128519394889742289e-01,-5.132820881587013551e-01,-5.149091847572992986e-01,-4.984310992488741321e-01,-7.376269864011139599e-02,-5.038054867743450016e-01,-4.953744909544612329e-01,-5.156503996629180353e-01,-7.058211831560079474e-02,-7.447414622727052680e-02,-5.065325063166455921e-01,-5.090519052991862026e-01,-5.079921526747057658e-01,-5.054446785898268901e-01,-5.041676921667328504e-01,-3.889199617794096286e-01,-5.029293151349035762e-01,-4.980539282850754423e-01,-5.041290980088576346e-01,-4.005648565957534712e-01,-3.791863747600409673e-01,-3.692062351548345833e-01,-5.058126149786338344e-01,-3.697032966696718881e-01,-4.955762811330621243e-01,-3.613177104383910598e-01,-3.829525095171482096e-01,-5.049619130301656877e-01,-4.777443982939419409e-01,-4.647194624165307264e-01,-4.971828826496123566e-01,-4.683923943213587626e-01,-5.052053703068433155e-01,-4.808158243419370370e-01,-5.069198711178699579e-01,-5.074379503726128560e-01,-4.908638489218110079e-01,-3.718151682572961025e-01,-5.047074853225631541e-01,-5.083936612329394977e-01,-4.979375275614679186e-01,-3.692494571376870316e-01,-3.839047844928155651e-01,-3.702064878554786609e-01,-3.724631458354678015e-01,-5.017739714733825407e-01,-5.004866360930602109e-01,-4.994515864536840377e-01,-3.725421308641391205e-01,-5.015098379071034618e-01,-5.005022474002684962e-01,-4.676769247356287185e-01,-4.680370145266311011e-01,-7.931049409225349178e-02,-4.965970432323142947e-01,-6.285260945996964943e-02,-4.300169511916492326e-01,-5.007280042304208534e-01,-1.040972985790954985e-01,-1.046799576008086985e-01,-5.041020192670213618e-01,-9.417111005990709549e-02,-9.403690875863009169e-02,-1.117818727795571315e-01,-9.353371742145745460e-02,-3.849721227110570188e-01,-5.054749218199201533e-01,-4.699817514049863809e-01,-4.694226477412137277e-01,-4.931953835519211488e-02,-5.952786170590241427e-02,-9.404586370646814131e-02,-9.468261433912600333e-02,-5.054042988316869156e-01,-1.097990105036449338e-01,-1.015870289206380755e-01,-1.047492595747026439e-01,-9.699254863590353604e-02,-1.072861312987274801e-01,-4.699994716951912399e-01,-5.381230517400410751e-02,-4.505692486750419445e-01,-1.029668528957021212e-01,-8.893439320271183390e-02,-9.774042741816256485e-02,-1.040732217634928736e-01,-1.031452104862165403e-01,-7.182403525281975953e-02,-9.679374595959756855e-02,-4.787900489094550349e-01,-4.782558985645892768e-01,-4.785042723901034578e-01,-4.904592886823274100e-01,-4.910525964706955460e-01,-4.725848855778642110e-01,-5.668542278185158961e-02,-4.710287633419070197e-01,-4.907159772781702900e-01,-5.068425306405190955e-01,-9.409232590038089927e-02,-9.626982263047254018e-02,-4.654260102704227409e-01,-1.132824682968192748e-01,-1.133071412985285492e-01,-1.120094494492183818e-01,-4.587677317063695859e-01,-4.277181732781330514e-01,-4.956053767828023093e-01,-8.016738907122225588e-02,-8.366610426711598714e-02,-1.193425508789414946e-01,-9.799233021009848277e-02,-9.880382225276203301e-02,-9.880099057030312937e-02,1.377846761436424261e+00,-4.704050827678407654e-01,-4.915549165726349479e-01,-4.905972867115793168e-01,-4.698679986664189290e-01,-4.749702553125478843e-02,-5.566826765190772963e-02,-4.882385403082894482e-01,-9.476545218703215367e-02,-1.123096433003449302e-01,-4.877910704341318904e-01,-6.345942071179346000e-02,-4.871588391201692181e-01,-4.944212722257012582e-01,-4.690205248975539143e-01,-4.638553922426790765e-01,-4.949063875139278479e-01,-4.677570920256651776e-01,-6.761723429528654350e-02,-6.488072634117421356e-02,-4.693742954810704027e-01,-5.007067117258274802e-01,-5.012619432693147248e-01,-4.965492750626531726e-01,-5.061159630534205478e-01,-5.139650223237888227e-01,-5.073489260228742914e-01,-4.853875455276188688e-01
1.660090621513629738e+00,1.420015879214527210e+00,1.476059343184227490e+00,1.474190709620391670e+00,1.708220776160924492e+00,1.654620666823423791e+00,1.671637793984279030e+00,1.458015464651373216e+00,1.649640108156747553e+00,1.365345355300336294e+00,1.640854401160790177e+00,1.476711914130540260e+00,1.476351670965719176e+00,1.473328882218478686e+00,1.602978487467517477e+00,1.473077058885252866e+00,1.472764488031626184e+00,1.443708671787760078e+00,1.459138008582424151e+00,1.472977106219912180e+00,1.491588074521772667e+00,1.472407822062100635e+00,1.473485142471874010e+00,1.454912722288177473e+00,1.485874253391182398e+00,1.538994612120072158e+00,1.641738548732887937e+00,1.497476738156447995e+00,1.439082278956477889e+00,1.490797298639183976e+00,1.455792619446300895e+00,1.479583914560704150e+00,1.495302377809913041e+00,-4.917377154209441881e-01,-4.842114451371313799e-01,-4.914445978937177495e-01,-4.877379931702653382e-01,-2.672759387107100093e-02,-4.924829006876317861e-01,-4.829009319638785103e-01,-4.604957510057924863e-01,-4.815522084308188622e-01,-4.926392029779620985e-01,-4.306274119769479963e-02,-2.627700135526249425e-02,-4.793262366372237349e-01,-4.803883306130503072e-01,-4.847393670650330666e-01,-4.821821393857695370e-01,-4.826622569705133481e-01,-4.915843653882348563e-01,-4.825784115574415778e-01,-4.828658006634397593e-01,-4.927860444252619154e-01,-4.949625989566792117e-01,-4.875051983429983804e-01,-4.861025531721103188e-01,-4.910594198385599407e-01,-4.923542180478004404e-01,-4.718021659804276791e-01,-3.799317427744466208e-02,-4.787944119730958570e-01,-4.701339405658719328e-01,-4.924051868229059603e-01,-3.546132502933570935e-02,-1.675037943913011002e-02,-4.830402741261128341e-01,-4.739960986988124292e-01,-4.833656627078627421e-01,-4.542072230409570643e-01,-4.694409182681181791e-01,-3.702644871548664840e-01,-4.588819781364018024e-01,-4.756321785194895235e-01,-4.697025517127469962e-01,-3.679848246497051667e-01,-3.614462104760794436e-01,-3.526713517179390633e-01,-4.546200640091213052e-01,-3.510161336033587598e-01,-4.724079404349775246e-01,-3.424534357565505727e-01,-3.658491230438434272e-01,-4.688809776948885122e-01,-4.440535891159818060e-01,-4.302479798108562736e-01,-4.714297729499521417e-01,-4.434941959392407762e-01,-4.707709607067431801e-01,-4.530787778919425079e-01,-4.815229889436274391e-01,-4.728402510279718918e-01,-4.624415087850919925e-01,-3.547131187058793489e-01,-4.686669315717974516e-01,-4.733712271156780282e-01,-4.756563530817601304e-01,-3.506051514269147296e-01,-3.665114686101132446e-01,-3.514529103650964603e-01,-3.563430117978074740e-01,-4.585780417225548411e-01,-4.772193542192825766e-01,-4.770473757302793882e-01,-3.567360783624811682e-01,-4.463490928342725428e-01,-4.456143171932589464e-01,-4.407215137862123822e-01,-4.372417305279870936e-01,1.094263349745896487e-02,-4.652221975602125470e-01,-3.018906044406324818e-02,-3.969382853818929635e-01,-4.794722025493817763e-01,-2.730519369647181616e-02,-2.584199388903951275e-02,-4.685011524831377838e-01,-6.022172499741091506e-02,-5.097962735227667269e-02,-3.107354944421585399e-02,-7.378667616946461838e-02,-3.613990549623627424e-01,-4.686256816520233404e-01,-4.555306948727425032e-01,-4.551259071479203944e-01,-1.845946434693901059e-02,-2.838702071709743591e-02,-5.779762732075646725e-02,-5.722019346766748366e-02,-4.841832937819670613e-01,-6.849918160648439669e-02,-2.070251829210640812e-02,-6.170403780452852344e-02,-6.097358539337247030e-02,-2.371948511202755933e-02,-4.418530881306708125e-01,-1.923386469844879168e-02,-4.237432125959183504e-01,-6.767921418550928991e-02,-5.903252859885685377e-02,-6.096357661828775282e-02,-7.139536200363565122e-02,-2.190897141975813034e-02,5.786433470763207611e-03,-6.277169016850801808e-02,-4.512214860407378625e-01,-4.520857523725650418e-01,-4.521831361856688547e-01,-4.686257488099706547e-01,-4.575042231220492472e-01,-4.531833127188059085e-01,-2.596033954361130769e-02,-4.429172946694971968e-01,-4.688169576165268082e-01,-4.822222181107223005e-01,-2.846654790737781788e-03,-5.061714823332895928e-03,-4.335007846634220119e-01,-7.612409102479326950e-02,-7.660747719523207377e-02,-7.426915396405021907e-02,-4.316595044236147261e-01,-3.946826509985305043e-01,-4.720715495211769697e-01,7.719306280360033364e-03,3.997474582291855351e-03,-7.062935342907769587e-02,-4.913828909629686104e-02,-5.129218193357937966e-02,-5.100568419797219671e-02,1.312469706820100335e+00,-4.418892606562290770e-01,-4.699889879504424717e-01,-4.694514701531269929e-01,-4.418690263345808056e-01,-1.574691607856749248e-02,-2.289157326685594893e-02,-4.634904863824440002e-01,-6.203846855510699448e-02,-6.953087918481114238e-02,-4.622255239212766931e-01,-2.975182311704467966e-02,-4.615321229291198812e-01,-4.711017543565822474e-01,-4.412912997179868624e-01,-4.348744739526713698e-01,-4.713241933257927840e-01,-4.458659580759730123e-01,-3.598932402997319369e-02,-3.195692171652912694e-02,-4.395903347433608999e-01,-4.795047649800251999e-01,-4.463228462176097588e-01,-4.640792281383486206e-01,-4.587032504257010923e-01,-4.916874525731738110e-01,-4.839317651273649656e-01,-4.597499187532701481e-01
